,uri,full_uri,layer_size,digest,media_type,schema_version
2585,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,865749,sha256:01fce0fdee101dd9891da45c5bba20166aa3c5603dc2d50309395dd72ce9965c,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2586,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,615472,sha256:fc76be393226c0238cbc122408b45b4fbff5cabf17d369d8f0be9d3396f30d31,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2587,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,112,sha256:286e2e7eb7bf8eede8a9d744b09267442d17bf93b8a57f7c34bbe6724973e40e,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2588,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,1920507,sha256:6d34600ecb03b0fb05a2230614d226821a915ca26db9f94f200c8b78feccec80,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2589,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2590,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,339030,sha256:d05441776846837e8a7a0cfa312ed16c563dc1bc0e6bfb0d953f9c22661ad15a,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2591,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,1276,sha256:113b6a270881e7340ab04ab9eca18c1733e258cfcc0a3a35443f365466474716,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2592,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,97764593,sha256:29d120eac74001475a89d6a4503379c6995ab1619a899af38ceb7226162151df,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2593,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,37807546,sha256:ad6099fb8303524f19a12317ac0f2f26062d3c78a7a197b9c656cd6807a6807e,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2594,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,22336572,sha256:c2f3679a139fff8c42e476b78d6507f93ab5c28757bddf2e78b1e25cb4b4ea1a,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2595,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,92648800,sha256:79ee6d9f2394ebfd1edd1bb857c84140e54dae9da355ade9e2894e6257c32a5f,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2596,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,119074957,sha256:9718581ee9eb86704dc9eec1c2307c91f547da2300b3a51aa118fc7e3253c989,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2597,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,14030477,sha256:95f6de7966202940d7e1955b52f2ab0910df4e703bd1a8b4d8cf5eb436fb04e6,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2598,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2599,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,61689193,sha256:31d1c51af66fca08b49f7f6ffaa44c6c1ceecd7751d621e1d259b1ea585764cc,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2600,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2601,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,323748906,sha256:bae6f9c9e5085e48b3619528b011e84d68296ce0c1412d1ccc02d23251538bcd,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2602,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,94,sha256:6b0048cc169d198fdbb4113a1f8d36dd2140d72e3ef5719da336378cc2f526db,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2603,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,3904,sha256:1f5e36f5a1bda39175c0730ac44ad00cb42aa3f0e425e70943bed38a82450ae2,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2604,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,3738665,sha256:fa9cdd4d13453d4fe46fd1f4c35e398d03995a33f13670833e2577420ff73fd6,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2605,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:azure-hpc-vanilla,30439866,sha256:9b857f539cb142c9aa2201a17bb8e1cd5cf12edd4a65adf5732fe9f4343964cf,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2606,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:azure-hpc-vanilla,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2607,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:azure-hpc-vanilla,66239721,sha256:e1e8e91c744e78d7958343cf1e83e716e1bc5c495e78a0f80d33686178af1e2a,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2608,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:azure-hpc-vanilla,928960,sha256:01875250da3141c076723b068bb36ab3793be2eeb7a83cd94c242596d0353c10,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2609,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:azure-hpc-vanilla,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2610,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:azure-hpc-vanilla,3318815442,sha256:e0e151e5a172a26b319dce04c747980b756be804ce2bcc2fdfb3f4722eaa0f5b,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2611,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:azure-hpc-vanilla,83168618,sha256:c739f5ecce7d1475742b5ac6ee824d8ae3e0147d516b18eb8a7ce25f134bdcb1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2612,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:azure-hpc-vanilla,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2613,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:azure-hpc-vanilla,323785776,sha256:a94416a3c30edd4219f96dcf0c00927199f9cceee8388dc69b7aecd5bf431b7d,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2614,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:azure-hpc-vanilla,94,sha256:ed048dfcfcd2b028e7afcfd36a925ec135845418c68d273cf74a06f7fb1a816d,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2615,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:azure-hpc-vanilla,3904,sha256:5db5846511ca3a8f890edf3a1c4e5dd1f71795d9e7bc51f46c435d5c69321aa4,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2616,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:azure-hpc-vanilla,3911,sha256:40de6e9f3a6a885ced8ac979f82d322f1d9030742408df0ab6aa13b676e51281,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2617,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:libfabric-zen4,30439866,sha256:9b857f539cb142c9aa2201a17bb8e1cd5cf12edd4a65adf5732fe9f4343964cf,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2618,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:libfabric-zen4,183284920,sha256:95a092ea8938db7729849304b60d98287aa6d3a28cd8144076922768419c9e3d,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2619,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:libfabric-zen4,129858404,sha256:e8081507e9ee9e6ed8309c389855b80804a53df0f11d5c398336a739fffdcf4d,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2620,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:libfabric-zen4,55517828,sha256:dceea02ba2fcf86c1fcb65fa979f7f6803bce48bb6a6da480902e1b0bf49ebc5,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2621,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:libfabric-zen4,35535043,sha256:57e994bc1cde0c410c6ff841be87501dbb142d58f121914a1ca68c038cd6a905,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2622,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:libfabric-zen4,18100610,sha256:e13d48563c1d2c85838e450f128e476cb2bf2298fb8fe028d1e9dbb7748cb57f,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2623,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:libfabric-zen4,865751,sha256:618ed0d4bb4701d27bb6f74fad287fdd0279bdda7d4e0d68841c694385b95aa5,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2624,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:libfabric-zen4,615506,sha256:238d8ef2cb445196a6d0a6fa17bee75f8898c64ff22d1efe1def9f8034ee188f,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2625,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:libfabric-zen4,114,sha256:033318ceb63804cd385fa5056d6c2ef7b2d7a7869489de0c92553988f63cffeb,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2626,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:libfabric-zen4,1924647,sha256:08dfaf6d896ee28a4551950a4ce40d318811d94574e4f59689483d1d78f722dc,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2627,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:libfabric-zen4,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2628,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:libfabric-zen4,339021,sha256:8f3df4bf0aaf4edd35fd62454407ff428dad7ed4183bd5a8cd0f4226420957a4,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2629,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:libfabric-zen4,1277,sha256:44c6072b552bacb214cc298fd527fece4320dc46a92c7b34e061e3338c2a9231,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2630,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:libfabric-zen4,97764854,sha256:4c2f95adebb1c7c7bf175cbf6fe8c2c98f05ce3324562e99460abcbd93b01df9,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2631,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:libfabric-zen4,37835762,sha256:a9a2e4578b9bae511a5d558323303e7f3b6326e598960fc2f891bdb5f4d56e83,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2632,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:libfabric-zen4,22346459,sha256:342b31de16cf025397bdc4b03ac4ecdf75943fc024582221b37541b92093912f,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2633,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:libfabric-zen4,92648828,sha256:c379ac43e4c40b77f2544e7e06baa70ed17f63855033ba45591dc2ad266fde9c,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2634,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:libfabric-zen4,119075267,sha256:9783663e7982586f50a7c4ce13122192827755b4e9d4cb50f6f3d305592d93d1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2635,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:libfabric-zen4,11248964,sha256:b3c8fa2e04012c68e3e9d080de726c280bc5136f5c2ebbf638e66fb24cbcd14b,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2636,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:libfabric-zen4,79722843,sha256:23c85706fc5f6b8add31d5e1cd2993a8ae1a1c07c03cb0c1f0101e7ab2adaf52,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2637,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:libfabric-zen4,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2638,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:libfabric-zen4,62562682,sha256:9268d34588a0b3b09f5f39d0805ffddaacb6f838ee162bd721e4998c2a5a25a8,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2639,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:libfabric-zen4,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2640,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:libfabric-zen4,323750973,sha256:f622c1ffd6cc8cec3fe39aeeb8b48ff157613be0e660f13e499e55cb0da4dd70,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2641,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:libfabric-zen4,94,sha256:5fd9bf68fa68074d718d7cf65c95b8658152c5f7d5c98b2b40a09fd9d95a9c46,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2642,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:libfabric-zen4,3904,sha256:1f5e36f5a1bda39175c0730ac44ad00cb42aa3f0e425e70943bed38a82450ae2,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2643,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:libfabric-zen4,3911,sha256:40fda2da5e6215deb9e83d81a9277ba7e76ea1c67c4517178803ee5e70ac46db,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2644,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:libfabric-zen4,3738664,sha256:5a933e372fc21104a2963c340e26e9f10d9fdc0b6d4a40aa0d8fb409e13a2d31,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2645,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:rocky-8-reax,72820450,sha256:9088cdb84e397c480d4c5f1675d1aa6928c3e8b5b30c57b68a756d5d1fda4d80,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2646,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:rocky-8-reax,390870921,sha256:6adc7d01f44d91c076bf0bde1d310f11f1d512e31a37c43e0085cfb22782e676,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2647,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:rocky-8-reax,139305989,sha256:69f1b813e2a4c8a57956c74ca687cbdc8a1f1c4c89d097378fff1c71ef4213f1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2648,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:rocky-8-reax,1946,sha256:4e48dfc561cb3c688202fa9dc5ef68e4cd084445c51b5932cfa4f8b614615174,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2649,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:rocky-8-reax,1450233,sha256:14a0857cd39a9dbbc997eeefead95ef8f498c15e197c1c54a16ac8710141bcca,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2650,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:rocky-8-reax,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2651,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:rocky-8-reax,59803440,sha256:373ed996d10a0dfcecc72eb489664fc53f25ebf30450b0a991c27883f224825e,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2652,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:rocky-8-reax,2493929,sha256:52d9186ac0fb3953ff674ca14341c930a2a1cee26e2d4c355a2b92718af628fe,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2653,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:rocky-8-reax,1338,sha256:cf991d11d14a4272d96243cc3d2e3a17ef01249fbd968a60c1c178e9a2fe87a1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2654,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:rocky-8-reax,90025111,sha256:20938b62cfd8658b13038fd4f53a1b4e8b84c06011ab9158e618370b0d34c748,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2655,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:rocky-8-reax,121812911,sha256:2e670136be4e54287ed8c088bf243a758a2a3fce0f1f689ba5d882dbb0cf0c2b,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2656,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:rocky-8-reax,112,sha256:2d371ae9723e7880408279a75edb402d706928d396e485d222d137e69d0028d2,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2657,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:rocky-8-reax,2260874,sha256:4bf7c174ae0ef145d6311f01b1c54e87e3bde7288f9a02547ce28fd1d2d3c877,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2658,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:rocky-8-reax,1595370,sha256:583588639be7b862be88c3e92ce65f3ce1a82e4ca7ddbc4cf2012b6befbe915f,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2659,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:rocky-8-reax,1445416,sha256:dac0b0b95bd1965b7e3cedc64ae778fdf12d58d5738f95e2ac4630175060596f,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2660,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:rocky-8-reax,62829934,sha256:bae4586fd5dfb014114ba0be7f102b23a2df56b16e76fa88b098c02b73013b65,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2661,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:rocky-8-reax,36438315,sha256:fdb78c9f660ce8f0709a48abdaa40d9e1e4596229a066bd4a89ac4f33a3c76fd,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2662,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:rocky-8-reax,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2663,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:rocky-8-reax,318856038,sha256:851ef38dca97c67d642b590e5273819d0dc8e9b5219322fe175c89f0ec5e1ef1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2664,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:rocky-8-reax,94,sha256:a5143e6d6435ae76f83ca4925180bc690d7261394a1eea3e8c60435bca75393b,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2665,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:rocky-8-reax,3904,sha256:1f5e36f5a1bda39175c0730ac44ad00cb42aa3f0e425e70943bed38a82450ae2,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2666,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:rocky-8-reax,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2667,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:rocky-8-reax,442953693,sha256:4ba7bb087479fbb3b67c8ab6e834744fc05a39d6db22d4cda64bd5817caddaac,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2668,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:rocky-8-reax,94,sha256:46e35f1d127c2e6891848bf423a8de2d4c4a042c8bd76d937638f21e35bc07b7,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2669,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:rocky-8-reax,386158412,sha256:630534066583e9bdd5240b783579e541ae24f782127d47b0262f479a81c4d1bb,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2670,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:azure-hpc,30439866,sha256:9b857f539cb142c9aa2201a17bb8e1cd5cf12edd4a65adf5732fe9f4343964cf,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2671,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:azure-hpc,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2672,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:azure-hpc,66239721,sha256:e1e8e91c744e78d7958343cf1e83e716e1bc5c495e78a0f80d33686178af1e2a,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2673,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:azure-hpc,928960,sha256:01875250da3141c076723b068bb36ab3793be2eeb7a83cd94c242596d0353c10,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2674,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:azure-hpc,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2675,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:azure-hpc,3318815442,sha256:e0e151e5a172a26b319dce04c747980b756be804ce2bcc2fdfb3f4722eaa0f5b,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2676,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:azure-hpc,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2677,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:azure-hpc,323786124,sha256:076ac33579f9dca16e26c3ef07b658cafa6f87f3ac9549ee2e7b2606c37e1b2a,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2678,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:azure-hpc,94,sha256:3be97503ba3d111049f7169ccbf0bc7443f258937e417cb004a79e630e0a53bc,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2679,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:azure-hpc,3904,sha256:5db5846511ca3a8f890edf3a1c4e5dd1f71795d9e7bc51f46c435d5c69321aa4,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2680,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:azure-hpc,3909,sha256:6ef30de57549f70fed47b8176a88b171b5ba0f0236ca63dc446315abeea8973d,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2681,ghcr.io/converged-computing/metric-single-node,ghcr.io/converged-computing/metric-single-node:cpu,30439866,sha256:9b857f539cb142c9aa2201a17bb8e1cd5cf12edd4a65adf5732fe9f4343964cf,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2682,ghcr.io/converged-computing/metric-single-node,ghcr.io/converged-computing/metric-single-node:cpu,183288580,sha256:4096f2c77ce1e804c3515211c0fdc112fbb82fd8837eac2286eec2cf1ca65774,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2683,ghcr.io/converged-computing/metric-single-node,ghcr.io/converged-computing/metric-single-node:cpu,129858598,sha256:08e39ff998c86a7ed50bb16f80eaef8a28a78558c11a598cded3afa4d0806691,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2684,ghcr.io/converged-computing/metric-single-node,ghcr.io/converged-computing/metric-single-node:cpu,48799514,sha256:9c8cce46ccbeb1be1700f704ef567b777df9d24ebe32ab3204da04f10e3049a2,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2685,ghcr.io/converged-computing/metric-single-node,ghcr.io/converged-computing/metric-single-node:cpu,28794458,sha256:4ac3a1a438a857cfd571c99dec4289c9e30ff079f9e549660c6b91f7b7860198,application/vnd.docker.image.rootfs.diff.tar.gzip,2
