,experiment,cloud,env,env_type,nodes,application,metric,value
632,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,memory_for_matrices_mb,6144.0
633,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,multiply_time_seconds,113.124215
634,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,gflops_per_second_rate,995368.661611
635,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,seconds,123.35245156288147
636,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,matrix_size_input,16384.0
637,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,alpha,1.0
638,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,beta,1.0
639,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,final_sum,16384.01
640,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,memory_for_matrices_mb,6144.0
641,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,multiply_time_seconds,113.13435
642,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,gflops_per_second_rate,995279.495414
643,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,seconds,123.05143165588379
644,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,matrix_size_input,16384.0
645,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,alpha,1.0
646,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,beta,1.0
647,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,final_sum,16384.01
648,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,memory_for_matrices_mb,6144.0
649,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,multiply_time_seconds,112.98138
650,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,gflops_per_second_rate,249156.760654
651,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,seconds,123.08472871780396
652,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,matrix_size_input,16384.0
653,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,alpha,1.0
654,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,beta,1.0
655,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,final_sum,16384.01
656,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,memory_for_matrices_mb,6144.0
657,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,multiply_time_seconds,112.952193
658,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,gflops_per_second_rate,249221.143019
659,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,seconds,123.09325551986694
660,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,matrix_size_input,16384.0
661,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,alpha,1.0
662,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,beta,1.0
663,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,final_sum,16384.01
664,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,memory_for_matrices_mb,6144.0
665,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,multiply_time_seconds,113.057316
666,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,gflops_per_second_rate,248989.412019
667,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,seconds,123.07913875579834
668,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,matrix_size_input,16384.0
669,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,alpha,1.0
670,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,beta,1.0
671,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,final_sum,16384.01
672,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,memory_for_matrices_mb,6144.0
673,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,multiply_time_seconds,113.032923
674,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,gflops_per_second_rate,249043.145205
675,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,seconds,123.31161403656006
676,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,matrix_size_input,16384.0
677,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,alpha,1.0
678,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,beta,1.0
679,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,final_sum,16384.01
680,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,memory_for_matrices_mb,6144.0
681,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,multiply_time_seconds,113.089821
682,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,gflops_per_second_rate,248917.846336
683,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,mt-gemm,seconds,11
684,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,mt-gemm,performance_gflops_per_second,370.63
685,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,mt-gemm,time_msecs,5.396
686,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,mt-gemm,size_ops,2000000000.0
687,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,mt-gemm,seconds,11
688,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,mt-gemm,performance_gflops_per_second,369.94
689,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,mt-gemm,time_msecs,5.406
690,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,mt-gemm,size_ops,2000000000.0
691,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,mt-gemm,seconds,12
692,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,mt-gemm,performance_gflops_per_second,370.09
693,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,mt-gemm,time_msecs,5.404
694,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,mt-gemm,size_ops,2000000000.0
695,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,mt-gemm,seconds,11
696,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,mt-gemm,performance_gflops_per_second,369.89
697,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,mt-gemm,time_msecs,5.407
698,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,mt-gemm,size_ops,2000000000.0
699,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,mt-gemm,seconds,11
700,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,mt-gemm,performance_gflops_per_second,369.94
701,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,mt-gemm,time_msecs,5.406
702,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,mt-gemm,size_ops,2000000000.0
703,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,seconds,11
704,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,performance_gflops_per_second,376.51
705,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,time_msecs,5.312
706,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,size_ops,2000000000.0
707,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,seconds,11
708,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,performance_gflops_per_second,377.26
709,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,time_msecs,5.301
710,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,size_ops,2000000000.0
711,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,seconds,11
712,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,performance_gflops_per_second,376.91
713,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,time_msecs,5.306
714,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,size_ops,2000000000.0
715,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,seconds,12
716,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,performance_gflops_per_second,376.37
717,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,time_msecs,5.314
718,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,size_ops,2000000000.0
719,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,seconds,11
720,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,performance_gflops_per_second,377.09
721,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,time_msecs,5.304
722,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,size_ops,2000000000.0
723,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,seconds,11
724,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,performance_gflops_per_second,376.18
725,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,time_msecs,5.317
726,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,size_ops,2000000000.0
727,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,seconds,11
728,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,performance_gflops_per_second,376.76
729,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,time_msecs,5.308
730,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,size_ops,2000000000.0
731,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,seconds,11
732,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,performance_gflops_per_second,376.71
733,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,time_msecs,5.309
734,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,size_ops,2000000000.0
735,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,seconds,12
736,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,performance_gflops_per_second,376.01
737,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,time_msecs,5.319
738,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,size_ops,2000000000.0
739,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,seconds,12
740,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,performance_gflops_per_second,376.4
741,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,time_msecs,5.314
742,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,size_ops,2000000000.0
743,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,seconds,11
744,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,performance_gflops_per_second,376.32
745,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,time_msecs,5.315
746,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,size_ops,2000000000.0
747,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,seconds,11
748,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,performance_gflops_per_second,376.15
749,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,time_msecs,5.317
750,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,size_ops,2000000000.0
751,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,seconds,11
752,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,performance_gflops_per_second,376.88
753,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,time_msecs,5.307
754,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,size_ops,2000000000.0
755,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,seconds,11
756,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,performance_gflops_per_second,376.76
757,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,time_msecs,5.308
758,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,size_ops,2000000000.0
759,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,seconds,11
760,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,performance_gflops_per_second,377.03
761,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,time_msecs,5.305
762,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,mt-gemm,size_ops,2000000000.0
763,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,mt-gemm,seconds,12
764,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,mt-gemm,performance_gflops_per_second,365.35
765,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,mt-gemm,time_msecs,5.474
766,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,mt-gemm,size_ops,2000000000.0
767,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,mt-gemm,seconds,12
768,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,mt-gemm,performance_gflops_per_second,364.98
769,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,mt-gemm,time_msecs,5.48
770,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,mt-gemm,size_ops,2000000000.0
771,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,mt-gemm,seconds,12
772,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,mt-gemm,performance_gflops_per_second,363.64
773,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,mt-gemm,time_msecs,5.5
774,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,mt-gemm,size_ops,2000000000.0
775,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,mt-gemm,seconds,12
776,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,mt-gemm,performance_gflops_per_second,365.31
777,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,mt-gemm,time_msecs,5.475
778,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,mt-gemm,size_ops,2000000000.0
779,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,mt-gemm,seconds,12
780,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,mt-gemm,performance_gflops_per_second,365.22
781,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,mt-gemm,time_msecs,5.476
782,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,mt-gemm,size_ops,2000000000.0
783,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,mt-gemm,seconds,14
784,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,mt-gemm,performance_gflops_per_second,361.27
785,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,mt-gemm,time_msecs,5.536
786,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,mt-gemm,size_ops,2000000000.0
787,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,mt-gemm,seconds,14
788,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,mt-gemm,performance_gflops_per_second,360.68
789,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,mt-gemm,time_msecs,5.545
790,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,mt-gemm,size_ops,2000000000.0
791,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,mt-gemm,seconds,15
792,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,mt-gemm,performance_gflops_per_second,360.34
793,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,mt-gemm,time_msecs,5.55
794,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,mt-gemm,size_ops,2000000000.0
795,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,mt-gemm,seconds,13
796,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,mt-gemm,performance_gflops_per_second,360.63
797,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,mt-gemm,time_msecs,5.546
798,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,mt-gemm,size_ops,2000000000.0
799,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,mt-gemm,seconds,14
800,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,mt-gemm,performance_gflops_per_second,360.52
801,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,mt-gemm,time_msecs,5.548
802,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,mt-gemm,size_ops,2000000000.0
803,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,seconds,280
804,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,matrix_size_input,16384.0
805,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,alpha,1.0
806,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,beta,1.0
807,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,final_sum,16384.01
808,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,memory_for_matrices_mb,6144.0
809,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,multiply_time_seconds,264.345893
810,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,gflops_per_second_rate,851916.384006
811,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,seconds,280
812,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,matrix_size_input,16384.0
813,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,alpha,1.0
814,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,beta,1.0
815,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,final_sum,16384.01
816,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,memory_for_matrices_mb,6144.0
817,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,multiply_time_seconds,264.011667
818,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,gflops_per_second_rate,852994.868595
819,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,seconds,281
820,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,matrix_size_input,16384.0
821,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,alpha,1.0
822,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,beta,1.0
823,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,final_sum,16384.01
824,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,memory_for_matrices_mb,6144.0
825,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,multiply_time_seconds,264.38378
826,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,gflops_per_second_rate,851794.301486
827,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,seconds,280
828,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,matrix_size_input,16384.0
829,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,alpha,1.0
830,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,beta,1.0
831,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,final_sum,16384.01
832,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,memory_for_matrices_mb,6144.0
833,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,multiply_time_seconds,264.292692
834,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,mt-gemm,gflops_per_second_rate,852087.871039
835,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,seconds,284
836,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,matrix_size_input,16384.0
837,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,alpha,1.0
838,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,beta,1.0
839,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,final_sum,16384.01
840,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,memory_for_matrices_mb,6144.0
841,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,multiply_time_seconds,263.215982
842,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,gflops_per_second_rate,213893.354361
843,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,seconds,275
844,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,matrix_size_input,16384.0
845,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,alpha,1.0
846,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,beta,1.0
847,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,final_sum,16384.01
848,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,memory_for_matrices_mb,6144.0
849,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,multiply_time_seconds,263.334849
850,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,gflops_per_second_rate,213796.804681
851,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,seconds,297
852,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,matrix_size_input,16384.0
853,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,alpha,1.0
854,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,beta,1.0
855,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,final_sum,16384.01
856,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,memory_for_matrices_mb,6144.0
857,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,multiply_time_seconds,266.260796
858,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,gflops_per_second_rate,211447.386113
859,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,seconds,281
860,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,matrix_size_input,16384.0
861,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,alpha,1.0
862,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,beta,1.0
863,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,final_sum,16384.01
864,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,memory_for_matrices_mb,6144.0
865,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,multiply_time_seconds,264.131255
866,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,gflops_per_second_rate,213152.166603
867,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,seconds,281
868,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,matrix_size_input,16384.0
869,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,alpha,1.0
870,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,beta,1.0
871,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,final_sum,16384.01
872,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,memory_for_matrices_mb,6144.0
873,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,multiply_time_seconds,263.659785
874,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,mt-gemm,gflops_per_second_rate,213533.320207
875,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,seconds,280
876,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,matrix_size_input,16384.0
877,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,alpha,1.0
878,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,beta,1.0
879,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,final_sum,16384.01
880,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,memory_for_matrices_mb,6144.0
881,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,multiply_time_seconds,264.647901
882,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,gflops_per_second_rate,425472.101443
883,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,seconds,287
884,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,matrix_size_input,16384.0
885,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,alpha,1.0
886,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,beta,1.0
887,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,final_sum,16384.01
888,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,memory_for_matrices_mb,6144.0
889,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,multiply_time_seconds,264.459384
890,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,gflops_per_second_rate,425775.394761
891,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,seconds,288
892,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,matrix_size_input,16384.0
893,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,alpha,1.0
894,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,beta,1.0
895,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,final_sum,16384.01
896,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,memory_for_matrices_mb,6144.0
897,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,multiply_time_seconds,265.696699
898,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,gflops_per_second_rate,423792.614173
899,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,seconds,279
900,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,matrix_size_input,16384.0
901,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,alpha,1.0
902,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,beta,1.0
903,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,final_sum,16384.01
904,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,memory_for_matrices_mb,6144.0
905,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,multiply_time_seconds,264.071339
906,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,gflops_per_second_rate,426401.058807
907,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,seconds,279
908,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,matrix_size_input,16384.0
909,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,alpha,1.0
910,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,beta,1.0
911,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,mt-gemm,final_sum,16384.01
