Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Half precision ops,,,,                Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
           80,     40.250,  125.18,   43.16,   1.07,     20.125,  222.99,   24.23,   1.20,     80.500,  120.76,   89.47,   1.11,    40.250,  128.45,   42.06,   1.04
           96,     48.250,  127.43,   50.82,   1.05,     24.125,  263.62,   24.57,   1.02,     96.500,  143.24,   90.42,   0.94,    48.250,  168.30,   38.48,   0.80
          128,     64.250,  189.84,   45.42,   0.71,     32.125,  381.71,   22.59,   0.70,    128.500,  232.50,   74.18,   0.58,    64.250,  238.67,   36.13,   0.56
          192,     96.250,  297.03,   43.49,   0.45,     48.125,  594.92,   21.71,   0.45,    192.500,  398.23,   64.88,   0.34,    96.250,  340.65,   37.92,   0.39
          256,    128.250,  412.28,   41.75,   0.33,     64.125,  841.48,   20.46,   0.32,    256.500,  631.96,   54.48,   0.21,   128.250,  488.56,   35.23,   0.27
          512,    256.250,  846.47,   40.63,   0.16,    128.125, 1684.10,   20.42,   0.16,    512.500, 1667.12,   41.26,   0.08,   256.250,  979.60,   35.11,   0.14
         1024,    512.250, 1680.21,   40.92,   0.08,    256.125, 3462.47,   19.86,   0.08,   1024.500, 3215.62,   42.76,   0.04,   512.250, 1243.42,   55.29,   0.11
          17,      8.750,   16.00,   73.42,   8.39,      4.375,   90.75,   12.94,   2.96,     17.500,   23.77,   98.83,   5.65,     8.750,   49.42,   23.77,   2.72
           18,      9.250,   13.05,   95.12,  10.28,      4.625,   90.53,   13.71,   2.97,     18.500,   17.62,  140.90,   7.62,     9.250,   37.60,   33.02,   3.57
           20,     10.250,   19.55,   70.38,   6.87,      5.125,   96.23,   14.30,   2.79,     20.500,   25.79,  106.68,   5.20,    10.250,   51.54,   26.69,   2.60
           22,     11.250,   30.32,   49.79,   4.43,      5.625,   86.73,   17.41,   3.10,     22.500,   36.67,   82.36,   3.66,    11.250,   46.08,   32.77,   2.91
           24,     12.250,   31.07,   52.92,   4.32,      6.125,   99.12,   16.59,   2.71,     24.500,   32.94,   99.84,   4.07,    12.250,   49.34,   33.32,   2.72
           28,     14.250,   28.24,   67.72,   4.75,      7.125,   80.24,   23.84,   3.35,     28.500,   30.79,  124.24,   4.36,    14.250,   51.19,   37.36,   2.62
           32,     16.250,   30.02,   72.66,   4.47,      8.125,   98.44,   22.16,   2.73,     32.500,   30.00,  145.38,   4.47,    16.250,   54.12,   40.30,   2.48
           40,     20.250,   44.45,   61.15,   3.02,     10.125,  104.82,   25.93,   2.56,     40.500,   39.17,  138.77,   3.43,    20.250,   69.49,   39.11,   1.93
           48,     24.250,   61.10,   53.27,   2.20,     12.125,  115.81,   28.10,   2.32,     48.500,   58.37,  111.51,   2.30,    24.250,   86.16,   37.78,   1.56
           56,     28.250,   71.58,   52.97,   1.88,     14.125,  153.49,   24.70,   1.75,     56.500,   79.88,   94.94,   1.68,    28.250,   84.59,   44.83,   1.59
           64,     32.250,   85.52,   50.61,   1.57,     16.125,  164.99,   26.24,   1.63,     64.500,   94.51,   91.60,   1.42,    32.250,  107.11,   40.41,   1.25
           80,     40.250,  101.84,   53.05,   1.32,     20.125,  224.28,   24.09,   1.20,     80.500,  115.32,   93.69,   1.16,    40.250,  135.62,   39.83,   0.99
           96,     48.250,  137.05,   47.25,   0.98,     24.125,  269.52,   24.03,   1.00,     96.500,  156.29,   82.87,   0.86,    48.250,  174.76,   37.06,   0.77
          128,     64.250,  192.94,   44.69,   0.70,     32.125,  390.95,   22.06,   0.69,    128.500,  225.42,   76.51,   0.60,    64.250,  240.48,   35.86,   0.56
          192,     96.250,  301.44,   42.86,   0.45,     48.125,  600.30,   21.52,   0.45,    192.500,  394.28,   65.53,   0.34,    96.250,  356.08,   36.28,   0.38
          256,    128.250,  403.98,   42.61,   0.33,     64.125,  844.40,   20.39,   0.32,    256.500,  617.74,   55.73,   0.22,   128.250,  487.29,   35.33,   0.28
          512,    256.250,  847.41,   40.59,   0.16,    128.125, 1698.53,   20.25,   0.16,    512.500, 1668.05,   41.24,   0.08,   256.250, 1005.39,   34.21,   0.13
         1024,    512.250, 1717.20,   40.04,   0.08,    256.125, 3430.43,   20.04,   0.08,   1024.500, 3548.43,   38.75,   0.04,   512.250,  997.90,   68.90,   0.13
          17,      8.750,   35.70,   32.90,   3.76,      4.375,   93.37,   12.58,   2.87,     17.500,   28.57,   82.22,   4.70,     8.750,   48.01,   24.46,   2.80
           18,      9.250,   34.58,   35.91,   3.88,      4.625,   91.75,   13.53,   2.93,     18.500,   26.21,   94.75,   5.12,     9.250,   46.19,   26.88,   2.91
           20,     10.250,   34.31,   40.10,   3.91,      5.125,   94.32,   14.59,   2.85,     20.500,   27.47,  100.16,   4.89,    10.250,   43.53,   31.61,   3.08
           22,     11.250,   28.60,   52.80,   4.69,      5.625,   95.81,   15.76,   2.80,     22.500,   28.71,  105.19,   4.67,    11.250,   41.05,   36.78,   3.27
           24,     12.250,   31.66,   51.93,   4.24,      6.125,   94.59,   17.38,   2.84,     24.500,   37.20,   88.41,   3.61,    12.250,   48.34,   34.01,   2.78
           28,     14.250,   33.10,   57.78,   4.06,      7.125,   99.34,   19.25,   2.70,     28.500,   23.44,  163.22,   5.73,    14.250,   53.10,   36.02,   2.53
           32,     16.250,   35.23,   61.90,   3.81,      8.125,   85.18,   25.60,   3.15,     32.500,   31.76,  137.35,   4.23,    16.250,   52.46,   41.58,   2.56
           40,     20.250,   53.99,   50.34,   2.49,     10.125,  103.31,   26.31,   2.60,     40.500,   50.08,  108.55,   2.68,    20.250,   68.76,   39.52,   1.95
           48,     24.250,   61.59,   52.85,   2.18,     12.125,  125.42,   25.95,   2.14,     48.500,   59.95,  108.58,   2.24,    24.250,   85.43,   38.10,   1.57
           56,     28.250,   82.59,   45.91,   1.63,     14.125,  149.12,   25.43,   1.80,     56.500,   84.13,   90.14,   1.60,    28.250,   89.45,   42.39,   1.50
           64,     32.250,   88.13,   49.11,   1.52,     16.125,  184.38,   23.48,   1.46,     64.500,   98.55,   87.85,   1.36,    32.250,  121.02,   35.77,   1.11
           80,     40.250,  103.85,   52.02,   1.29,     20.125,  235.10,   22.98,   1.14,     80.500,  112.20,   96.29,   1.20,    40.250,  138.89,   38.90,   0.97
           96,     48.250,  141.29,   45.84,   0.95,     24.125,  287.60,   22.52,   0.93,     96.500,  151.81,   85.32,   0.88,    48.250,  172.33,   37.58,   0.78
          128,     64.250,  189.38,   45.54,   0.71,     32.125,  384.83,   22.41,   0.70,    128.500,  244.76,   70.47,   0.55,    64.250,  243.06,   35.48,   0.55
          192,     96.250,  317.13,   40.74,   0.42,     48.125,  619.38,   20.86,   0.43,    192.500,  416.37,   62.05,   0.32,    96.250,  363.10,   35.58,   0.37
          256,    128.250,  401.26,   42.90,   0.33,     64.125,  840.02,   20.49,   0.32,    256.500,  622.30,   55.32,   0.22,   128.250,  485.46,   35.46,   0.28
          512,    256.250,  852.59,   40.34,   0.16,    128.125, 1689.62,   20.36,   0.16,    512.500, 1676.57,   41.03,   0.08,   256.250,  995.27,   34.56,   0.13
         1024,    512.250, 1707.37,   40.27,   0.08,    256.125, 3402.47,   20.21,   0.08,   1024.500, 3820.27,   35.99,   0.04,   512.250, 1690.06,   40.68,   0.08
          17,      8.750,   13.37,   87.85,  10.04,      4.375,  102.35,   11.47,   2.62,     17.500,   34.01,   69.06,   3.95,     8.750,   26.82,   43.80,   5.01
           18,      9.250,   19.43,   63.89,   6.91,      4.625,  101.18,   12.27,   2.65,     18.500,   27.20,   91.28,   4.93,     9.250,   33.03,   37.59,   4.06
           20,     10.250,   18.51,   74.33,   7.25,      5.125,  100.85,   13.64,   2.66,     20.500,   30.75,   89.48,   4.36,    10.250,   40.68,   33.82,   3.30
           22,     11.250,   28.34,   53.27,   4.74,      5.625,   93.07,   16.22,   2.88,     22.500,   31.55,   95.73,   4.25,    11.250,   32.17,   46.93,   4.17
           24,     12.250,   25.94,   63.38,   5.17,      6.125,   97.78,   16.82,   2.75,     24.500,   27.51,  119.54,   4.88,    12.250,   47.01,   34.97,   2.85
           28,     14.250,   36.10,   52.99,   3.72,      7.125,   94.97,   20.14,   2.83,     28.500,   36.33,  105.28,   3.69,    14.250,   46.77,   40.89,   2.87
           32,     16.250,   32.12,   67.89,   4.18,      8.125,   95.31,   22.88,   2.82,     32.500,   29.99,  145.47,   4.48,    16.250,   52.28,   41.72,   2.57
           40,     20.250,   53.85,   50.47,   2.49,     10.125,  112.02,   24.26,   2.40,     40.500,   48.84,  111.29,   2.75,    20.250,   61.12,   44.47,   2.20
           48,     24.250,   55.12,   59.05,   2.44,     12.125,  133.62,   24.36,   2.01,     48.500,   60.47,  107.65,   2.22,    24.250,   80.85,   40.26,   1.66
           56,     28.250,   73.43,   51.63,   1.83,     14.125,  171.59,   22.10,   1.56,     56.500,   80.87,   93.77,   1.66,    28.250,   90.09,   42.09,   1.49
           64,     32.250,   81.56,   53.07,   1.65,     16.125,  169.43,   25.55,   1.58,     64.500,  108.42,   79.85,   1.24,    32.250,  112.52,   38.47,   1.19
           80,     40.250,  118.73,   45.50,   1.13,     20.125,  217.88,   24.79,   1.23,     80.500,  130.12,   83.04,   1.03,    40.250,  131.39,   41.12,   1.02
           96,     48.250,  134.68,   48.09,   1.00,     24.125,  292.73,   22.12,   0.92,     96.500,  154.11,   84.05,   0.87,    48.250,  158.85,   40.77,   0.84
          128,     64.250,  198.27,   43.49,   0.68,     32.125,  378.78,   22.77,   0.71,    128.500,  241.15,   71.52,   0.56,    64.250,  246.46,   34.99,   0.54
          192,     96.250,  316.91,   40.76,   0.42,     48.125,  629.01,   20.54,   0.43,    192.500,  406.93,   63.49,   0.33,    96.250,  388.92,   33.22,   0.35
          256,    128.250,  408.42,   42.15,   0.33,     64.125,  843.49,   20.41,   0.32,    256.500,  622.77,   55.28,   0.22,   128.250,  487.16,   35.33,   0.28
          512,    256.250,  853.85,   40.28,   0.16,    128.125, 1705.13,   20.17,   0.16,    512.500, 1693.57,   40.62,   0.08,   256.250,  995.08,   34.56,   0.13
         1024,    512.250, 1706.37,   40.29,   0.08,    256.125, 3456.59,   19.89,   0.08,   1024.500, 3820.64,   35.99,   0.04,   512.250, 1714.46,   40.10,   0.08
          17,      8.750,   24.92,   47.13,   5.39,      4.375,   78.07,   15.04,   3.44,     17.500,   33.90,   69.28,   3.96,     8.750,   42.74,   27.48,   3.14
           18,      9.250,   31.96,   38.84,   4.20,      4.625,   85.83,   14.47,   3.13,     18.500,   37.04,   67.05,   3.62,     9.250,   49.03,   25.32,   2.74
           20,     10.250,   32.54,   42.27,   4.12,      5.125,   92.79,   14.83,   2.89,     20.500,   29.02,   94.82,   4.63,    10.250,   51.66,   26.63,   2.60
           22,     11.250,   34.23,   44.11,   3.92,      5.625,  103.12,   14.64,   2.60,     22.500,   28.12,  107.39,   4.77,    11.250,   49.55,   30.47,   2.71
           24,     12.250,   37.04,   44.39,   3.62,      6.125,   95.76,   17.17,   2.80,     24.500,   38.09,   86.33,   3.52,    12.250,   39.49,   41.63,   3.40
           28,     14.250,   36.12,   52.95,   3.72,      7.125,  106.45,   17.97,   2.52,     28.500,   22.12,  172.91,   6.07,    14.250,   49.42,   38.70,   2.72
          17,      8.750,   28.32,   41.46,   4.74,      4.375,  103.59,   11.34,   2.59,     17.500,   35.36,   66.43,   3.80,     8.750,   40.68,   28.87,   3.30
           32,     16.250,   37.97,   57.44,   3.53,      8.125,   87.28,   24.99,   3.08,     32.500,   35.10,  124.29,   3.82,    16.250,   54.87,   39.75,   2.45
           18,      9.250,   31.16,   39.84,   4.31,      4.625,   92.67,   13.40,   2.90,     18.500,   32.45,   76.52,   4.14,     9.250,   46.84,   26.50,   2.87
           40,     20.250,   50.02,   54.34,   2.68,     10.125,  105.30,   25.81,   2.55,     40.500,   49.88,  108.98,   2.69,    20.250,   67.81,   40.08,   1.98
           20,     10.250,   30.92,   44.49,   4.34,      5.125,  100.50,   13.69,   2.67,     20.500,   30.73,   89.52,   4.37,    10.250,   48.70,   28.25,   2.76
           48,     24.250,   65.12,   49.98,   2.06,     12.125,  135.42,   24.03,   1.98,     48.500,   72.93,   89.26,   1.84,    24.250,   85.19,   38.20,   1.58
           22,     11.250,   25.73,   58.67,   5.22,      5.625,   95.37,   15.83,   2.81,     22.500,   31.22,   96.71,   4.30,    11.250,   49.44,   30.54,   2.71
           56,     28.250,   77.38,   49.00,   1.73,     14.125,  175.63,   21.59,   1.53,     56.500,   82.49,   91.93,   1.63,    28.250,  100.29,   37.81,   1.34
           24,     12.250,   27.16,   60.54,   4.94,      6.125,   93.75,   17.54,   2.86,     24.500,   36.05,   91.22,   3.72,    12.250,   47.09,   34.92,   2.85
           64,     32.250,   85.48,   50.64,   1.57,     16.125,  184.71,   23.43,   1.45,     64.500,  103.71,   83.47,   1.29,    32.250,  119.83,   36.12,   1.12
           28,     14.250,   30.23,   63.27,   4.44,      7.125,   98.15,   19.49,   2.74,     28.500,   31.78,  120.38,   4.22,    14.250,   50.00,   38.25,   2.68
           80,     40.250,  117.22,   46.09,   1.15,     20.125,  236.45,   22.85,   1.14,     80.500,  109.90,   98.31,   1.22,    40.250,  143.20,   37.73,   0.94
           32,     16.250,   33.61,   64.88,   3.99,      8.125,   92.84,   23.49,   2.89,     32.500,   49.28,   88.52,   2.72,    16.250,   43.52,   50.11,   3.08
           96,     48.250,  134.61,   48.11,   1.00,     24.125,  278.87,   23.22,   0.96,     96.500,  161.31,   80.29,   0.83,    48.250,  179.10,   36.16,   0.75
           40,     20.250,   48.60,   55.92,   2.76,     10.125,  114.42,   23.75,   2.35,     40.500,   54.22,  100.26,   2.48,    20.250,   64.67,   42.03,   2.08
          128,     64.250,  194.43,   44.35,   0.69,     32.125,  410.78,   20.99,   0.65,    128.500,  257.25,   67.04,   0.52,    64.250,  238.47,   36.16,   0.56
           48,     24.250,   63.07,   51.61,   2.13,     12.125,  133.71,   24.34,   2.01,     48.500,   64.70,  100.62,   2.07,    24.250,   84.80,   38.38,   1.58
          192,     96.250,  325.80,   39.65,   0.41,     48.125,  636.19,   20.31,   0.42,    192.500,  404.48,   63.88,   0.33,    96.250,  357.54,   36.13,   0.38
           56,     28.250,   80.77,   46.94,   1.66,     14.125,  162.77,   23.30,   1.65,     56.500,   88.15,   86.03,   1.52,    28.250,   94.64,   40.06,   1.42
          256,    128.250,  405.15,   42.49,   0.33,     64.125,  844.33,   20.39,   0.32,    256.500,  624.32,   55.14,   0.21,   128.250,  496.32,   34.68,   0.27
           64,     32.250,   95.46,   45.34,   1.41,     16.125,  185.43,   23.34,   1.45,     64.500,   91.30,   94.81,   1.47,    32.250,  116.87,   37.04,   1.15
          512,    256.250,  855.15,   40.22,   0.16,    128.125, 1702.68,   20.20,   0.16,    512.500, 1705.99,   40.32,   0.08,   256.250,  974.31,   35.30,   0.14
           80,     40.250,  122.33,   44.16,   1.10,     20.125,  233.54,   23.13,   1.15,     80.500,  112.31,   96.20,   1.20,    40.250,  136.34,   39.62,   0.98
         1024,    512.250, 1701.04,   40.42,   0.08,    256.125, 3466.23,   19.84,   0.08,   1024.500, 3759.29,   36.58,   0.04,   512.250, 1258.66,   54.62,   0.11
           96,     48.250,  136.93,   47.29,   0.98,     24.125,  292.00,   22.18,   0.92,     96.500,  144.64,   89.54,   0.93,    48.250,  173.82,   37.26,   0.77
          128,     64.250,  179.96,   47.92,   0.75,     32.125,  399.60,   21.58,   0.67,    128.500,  245.99,   70.11,   0.55,    64.250,  235.01,   36.69,   0.57
          192,     96.250,  320.58,   40.30,   0.42,     48.125,  600.85,   21.50,   0.45,    192.500,  408.13,   63.31,   0.33,    96.250,  356.87,   36.20,   0.38
          256,    128.250,  407.03,   42.29,   0.33,     64.125,  847.21,   20.32,   0.32,    256.500,  618.33,   55.68,   0.22,   128.250,  493.95,   34.85,   0.27
          512,    256.250,  850.44,   40.44,   0.16,    128.125, 1718.85,   20.01,   0.16,    512.500, 1677.88,   41.00,   0.08,   256.250, 1004.40,   34.24,   0.13
         1024,    512.250, 1729.52,   39.75,   0.08,    256.125, 3445.87,   19.95,   0.08,   1024.500, 3497.89,   39.31,   0.04,   512.250, 1220.51,   56.33,   0.11
          17,      8.750,   14.06,   83.55,   9.55,      4.375,  102.74,   11.43,   2.61,     17.500,   33.73,   69.64,   3.98,     8.750,   23.70,   49.55,   5.66
           18,      9.250,   13.23,   93.85,  10.15,      4.625,   81.84,   15.17,   3.28,     18.500,   33.82,   73.41,   3.97,     9.250,   32.18,   38.58,   4.17
           20,     10.250,   15.58,   88.29,   8.61,      5.125,   75.85,   18.14,   3.54,     20.500,   30.16,   91.21,   4.45,    10.250,   22.48,   61.19,   5.97
           22,     11.250,   30.38,   49.70,   4.42,      5.625,   88.49,   17.06,   3.03,     22.500,   31.82,   94.90,   4.22,    11.250,   37.26,   40.53,   3.60
           24,     12.250,   33.15,   49.60,   4.05,      6.125,   76.74,   21.43,   3.50,     24.500,   30.32,  108.47,   4.43,    12.250,   49.02,   33.54,   2.74
           28,     14.250,   29.72,   64.36,   4.52,      7.125,   86.33,   22.15,   3.11,     28.500,   27.65,  138.34,   4.85,    14.250,   39.70,   48.17,   3.38
           32,     16.250,   28.07,   77.70,   4.78,      8.125,   95.30,   22.89,   2.82,     32.500,   22.63,  192.73,   5.93,    16.250,   47.67,   45.76,   2.82
           40,     20.250,   44.65,   60.87,   3.01,     10.125,  100.67,   27.00,   2.67,     40.500,   46.66,  116.51,   2.88,    20.250,   63.26,   42.96,   2.12
           48,     24.250,   62.11,   52.41,   2.16,     12.125,   90.41,   36.00,   2.97,     48.500,   55.79,  116.68,   2.41,    24.250,   77.22,   42.15,   1.74
           56,     28.250,   60.24,   62.95,   2.23,     14.125,  143.73,   26.38,   1.87,     56.500,   76.99,   98.49,   1.74,    28.250,   89.58,   42.33,   1.50
           64,     32.250,   76.49,   56.59,   1.75,     16.125,  168.25,   25.73,   1.60,     64.500,   90.59,   95.56,   1.48,    32.250,   97.00,   44.62,   1.38
           80,     40.250,  100.43,   53.79,   1.34,     20.125,  209.46,   25.79,   1.28,     80.500,   97.59,  110.72,   1.38,    40.250,  125.33,   43.11,   1.07
           96,     48.250,  122.91,   52.69,   1.09,     24.125,  269.61,   24.02,   1.00,     96.500,  140.99,   91.87,   0.95,    48.250,  137.58,   47.07,   0.98
          128,     64.250,  169.30,   50.93,   0.79,     32.125,  358.45,   24.06,   0.75,    128.500,  222.83,   77.40,   0.60,    64.250,  212.35,   40.61,   0.63
          192,     96.250,  286.38,   45.11,   0.47,     48.125,  582.53,   22.18,   0.46,    192.500,  382.36,   67.57,   0.35,    96.250,  358.23,   36.06,   0.37
          256,    128.250,  389.90,   44.15,   0.34,     64.125,  787.59,   21.86,   0.34,    256.500,  603.04,   57.09,   0.22,   128.250,  482.51,   35.68,   0.28
          512,    256.250,  826.12,   41.63,   0.16,    128.125, 1676.19,   20.52,   0.16,    512.500, 1676.94,   41.02,   0.08,   256.250, 1002.40,   34.31,   0.13
         1024,    512.250, 1704.50,   40.34,   0.08,    256.125, 3428.45,   20.05,   0.08,   1024.500, 3777.58,   36.40,   0.04,   512.250, 2022.88,   33.99,   0.07
          17,      8.750,   31.68,   37.07,   4.24,      4.375,  100.18,   11.72,   2.68,     17.500,   31.59,   74.34,   4.25,     8.750,   54.99,   21.36,   2.44
           18,      9.250,   32.52,   38.17,   4.13,      4.625,   94.95,   13.08,   2.83,     18.500,   32.92,   75.44,   4.08,     9.250,   44.21,   28.08,   3.04
           20,     10.250,   32.97,   41.72,   4.07,      5.125,   92.43,   14.88,   2.90,     20.500,   31.97,   86.07,   4.20,    10.250,   55.32,   24.87,   2.43
           22,     11.250,   36.95,   40.86,   3.63,      5.625,   83.21,   18.15,   3.23,     22.500,   33.67,   89.69,   3.99,    11.250,   38.13,   39.60,   3.52
           24,     12.250,   36.98,   44.46,   3.63,      6.125,  102.49,   16.04,   2.62,     24.500,   35.44,   92.78,   3.79,    12.250,   42.67,   38.53,   3.15
           28,     14.250,   37.88,   50.49,   3.54,      7.125,   89.32,   21.41,   3.01,     28.500,   38.69,   98.86,   3.47,    14.250,   53.90,   35.48,   2.49
           32,     16.250,   34.49,   63.24,   3.89,      8.125,   98.08,   22.24,   2.74,     32.500,   48.55,   89.85,   2.76,    16.250,   49.70,   43.88,   2.70
           40,     20.250,   50.99,   53.30,   2.63,     10.125,  124.39,   21.85,   2.16,     40.500,   51.89,  104.75,   2.59,    20.250,   53.40,   50.90,   2.51
           48,     24.250,   64.11,   50.77,   2.09,     12.125,  134.42,   24.21,   2.00,     48.500,   65.83,   98.89,   2.04,    24.250,   87.04,   37.40,   1.54
           56,     28.250,   81.66,   46.43,   1.64,     14.125,  164.64,   23.03,   1.63,     56.500,   84.17,   90.10,   1.59,    28.250,  103.31,   36.70,   1.30
           64,     32.250,   85.33,   50.73,   1.57,     16.125,  190.62,   22.71,   1.41,     64.500,  104.11,   83.15,   1.29,    32.250,  115.67,   37.42,   1.16
           80,     40.250,  126.45,   42.72,   1.06,     20.125,  231.36,   23.35,   1.16,     80.500,  127.01,   85.07,   1.06,    40.250,  138.55,   38.99,   0.97
           96,     48.250,  132.15,   49.00,   1.02,     24.125,  292.38,   22.15,   0.92,     96.500,  163.04,   79.44,   0.82,    48.250,  182.59,   35.47,   0.74
          128,     64.250,  196.07,   43.98,   0.68,     32.125,  391.74,   22.01,   0.69,    128.500,  242.17,   71.22,   0.55,    64.250,  250.85,   34.38,   0.54
          192,     96.250,  322.12,   40.10,   0.42,     48.125,  623.07,   20.73,   0.43,    192.500,  418.33,   61.76,   0.32,    96.250,  358.27,   36.06,   0.37
          256,    128.250,  412.63,   41.72,   0.33,     64.125,  853.81,   20.16,   0.31,    256.500,  635.01,   54.21,   0.21,   128.250,  498.50,   34.53,   0.27
          512,    256.250,  857.33,   40.12,   0.16,    128.125, 1718.38,   20.01,   0.16,    512.500, 1680.57,   40.93,   0.08,   256.250, 1014.29,   33.91,   0.13
         1024,    512.250, 1717.85,   40.02,   0.08,    256.125, 3455.90,   19.89,   0.08,   1024.500, 2968.02,   46.33,   0.05,   512.250,  819.23,   83.92,   0.16
          17,      8.750,   19.15,   61.33,   7.01,      4.375,   72.77,   16.14,   3.69,     17.500,   17.84,  131.68,   7.52,     8.750,   33.98,   34.56,   3.95
           18,      9.250,   14.99,   82.83,   8.95,      4.625,   86.72,   14.32,   3.10,     18.500,   35.37,   70.21,   3.80,     9.250,   24.37,   50.95,   5.51
           20,     10.250,   17.66,   77.88,   7.60,      5.125,   89.29,   15.41,   3.01,     20.500,   29.30,   93.89,   4.58,    10.250,   39.36,   34.95,   3.41
           22,     11.250,   26.52,   56.93,   5.06,      5.625,   95.59,   15.80,   2.81,     22.500,   30.88,   97.78,   4.35,    11.250,   49.07,   30.77,   2.74
           24,     12.250,   38.03,   43.23,   3.53,      6.125,   95.01,   17.31,   2.83,     24.500,   29.21,  112.59,   4.60,    12.250,   47.51,   34.60,   2.82
           28,     14.250,   38.75,   49.36,   3.46,      7.125,   89.93,   21.27,   2.98,     28.500,   33.92,  112.77,   3.96,    14.250,   48.95,   39.07,   2.74
           32,     16.250,   50.66,   43.06,   2.65,      8.125,   95.65,   22.80,   2.81,     32.500,   36.51,  119.47,   3.68,    16.250,   51.49,   42.36,   2.61
           40,     20.250,   53.43,   50.87,   2.51,     10.125,  108.29,   25.10,   2.48,     40.500,   43.93,  123.75,   3.06,    20.250,   65.60,   41.43,   2.05
           48,     24.250,   69.42,   46.89,   1.93,     12.125,  125.21,   25.99,   2.14,     48.500,   62.77,  103.71,   2.14,    24.250,   67.56,   48.18,   1.99
           56,     28.250,   83.42,   45.45,   1.61,     14.125,  156.38,   24.25,   1.72,     56.500,   86.79,   87.38,   1.55,    28.250,   95.69,   39.63,   1.40
           64,     32.250,   79.39,   54.52,   1.69,     16.125,  197.98,   21.86,   1.36,     64.500,   96.81,   89.42,   1.39,    32.250,  120.36,   35.96,   1.12
           80,     40.250,  112.99,   47.81,   1.19,     20.125,  226.95,   23.80,   1.18,     80.500,  116.04,   93.11,   1.16,    40.250,  133.37,   40.50,   1.01
           96,     48.250,  140.05,   46.24,   0.96,     24.125,  290.97,   22.26,   0.92,     96.500,  154.60,   83.78,   0.87,    48.250,  172.48,   37.55,   0.78
          128,     64.250,  193.21,   44.63,   0.69,     32.125,  377.18,   22.86,   0.71,    128.500,  236.85,   72.82,   0.57,    64.250,  235.99,   36.54,   0.57
          192,     96.250,  311.09,   41.53,   0.43,     48.125,  601.76,   21.47,   0.45,    192.500,  411.96,   62.72,   0.33,    96.250,  375.00,   34.45,   0.36
          256,    128.250,  418.11,   41.17,   0.32,     64.125,  844.83,   20.37,   0.32,    256.500,  638.55,   53.91,   0.21,   128.250,  489.02,   35.20,   0.27
          512,    256.250,  859.93,   40.00,   0.16,    128.125, 1707.19,   20.15,   0.16,    512.500, 1697.30,   40.53,   0.08,   256.250,  997.52,   34.48,   0.13
         1024,    512.250, 1686.01,   40.78,   0.08,    256.125, 3362.76,   20.45,   0.08,   1024.500, 2920.86,   47.08,   0.05,   512.250, 1055.41,   65.14,   0.13
          17,      8.750,   35.82,   32.79,   3.75,      4.375,   90.82,   12.93,   2.96,     17.500,   33.37,   70.38,   4.02,     8.750,   48.41,   24.26,   2.77
           18,      9.250,   34.43,   36.06,   3.90,      4.625,   82.46,   15.06,   3.26,     18.500,   27.30,   90.95,   4.92,     9.250,   48.48,   25.61,   2.77
           20,     10.250,   32.97,   41.72,   4.07,      5.125,   86.61,   15.88,   3.10,     20.500,   27.49,  100.08,   4.88,    10.250,   50.92,   27.02,   2.64
           22,     11.250,   31.69,   47.65,   4.24,      5.625,   90.69,   16.65,   2.96,     22.500,   34.30,   88.05,   3.91,    11.250,   37.76,   39.99,   3.55
           24,     12.250,   30.13,   54.57,   4.45,      6.125,   96.60,   17.02,   2.78,     24.500,   35.72,   92.07,   3.76,    12.250,   54.26,   30.30,   2.47
           28,     14.250,   28.25,   67.71,   4.75,      7.125,   96.45,   19.83,   2.78,     28.500,   36.24,  105.54,   3.70,    14.250,   42.03,   45.51,   3.19
           32,     16.250,   39.53,   55.18,   3.40,      8.125,   90.63,   24.07,   2.96,     32.500,   44.05,   99.02,   3.05,    16.250,   50.47,   43.22,   2.66
           40,     20.250,   50.15,   54.19,   2.68,     10.125,   94.24,   28.84,   2.85,     40.500,   53.58,  101.45,   2.51,    20.250,   63.34,   42.91,   2.12
           48,     24.250,   55.94,   58.18,   2.40,     12.125,  129.94,   25.05,   2.07,     48.500,   70.14,   92.80,   1.91,    24.250,   74.99,   43.40,   1.79
           56,     28.250,   91.95,   41.24,   1.46,     14.125,  155.02,   24.46,   1.73,     56.500,   83.77,   90.53,   1.60,    28.250,   92.39,   41.04,   1.45
           64,     32.250,   75.74,   57.15,   1.77,     16.125,  187.56,   23.08,   1.43,     64.500,  101.08,   85.65,   1.33,    32.250,  109.92,   39.38,   1.22
           80,     40.250,  109.23,   49.46,   1.23,     20.125,  244.83,   22.07,   1.10,     80.500,  124.64,   86.69,   1.08,    40.250,  146.77,   36.81,   0.91
           96,     48.250,  146.83,   44.11,   0.91,     24.125,  296.33,   21.85,   0.91,     96.500,  147.87,   87.59,   0.91,    48.250,  176.63,   36.66,   0.76
          128,     64.250,  190.18,   45.34,   0.71,     32.125,  401.60,   21.47,   0.67,    128.500,  236.79,   72.84,   0.57,    64.250,  253.49,   34.02,   0.53
