Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Half precision ops,,,,                Integer operations,,, 
           96,     48.250,   68.04,   95.17,   1.97,     24.125,  134.40,   48.18,   2.00,     96.500,   73.56,  176.07,   1.82,    48.250,   82.63,   78.37,   1.62
          128,     64.250,   88.58,   97.35,   1.52,     32.125,  193.78,   44.50,   1.39,    128.500,  124.47,  138.56,   1.08,    64.250,  115.38,   74.74,   1.16
          192,     96.250,  158.23,   81.64,   0.85,     48.125,  302.04,   42.77,   0.89,    192.500,  200.99,  128.55,   0.67,    96.250,  177.17,   72.92,   0.76
          256,    128.250,  203.82,   84.46,   0.66,     64.125,  343.61,   50.10,   0.78,    256.500,  223.84,  153.80,   0.60,   128.250,  177.11,   97.19,   0.76
          512,    256.250,  291.35,  118.05,   0.46,    128.125,  648.58,   53.03,   0.41,    512.500,  610.18,  112.73,   0.22,   256.250,  373.20,   92.16,   0.36
         1024,    512.250,  639.61,  107.49,   0.21,    256.125, 1091.13,   63.01,   0.25,   1024.500,  939.41,  146.37,   0.14,   512.250,  510.14,  134.77,   0.26
          17,      8.750,   11.86,   99.03,  11.32,      4.375,   36.06,   32.57,   7.44,     17.500,   16.18,  145.18,   8.30,     8.750,   22.20,   52.89,   6.04
           18,      9.250,   18.69,   66.43,   7.18,      4.625,   54.16,   22.92,   4.96,     18.500,   19.20,  129.30,   6.99,     9.250,   28.06,   44.24,   4.78
           20,     10.250,   16.71,   82.35,   8.03,      5.125,   50.49,   27.25,   5.32,     20.500,   19.93,  138.04,   6.73,    10.250,   26.44,   52.03,   5.08
           22,     11.250,   19.01,   79.43,   7.06,      5.625,   42.29,   35.70,   6.35,     22.500,   17.11,  176.54,   7.85,    11.250,   26.46,   57.08,   5.07
           24,     12.250,   13.54,  121.47,   9.92,      6.125,   55.72,   29.51,   4.82,     24.500,   15.20,  216.29,   8.83,    12.250,   28.97,   56.76,   4.63
           28,     14.250,   10.81,  176.92,  12.42,      7.125,   54.57,   35.05,   4.92,     28.500,   20.33,  188.13,   6.60,    14.250,   29.14,   65.64,   4.61
           32,     16.250,   23.21,   93.99,   5.78,      8.125,   47.29,   46.12,   5.68,     32.500,   20.70,  210.76,   6.48,    16.250,   27.52,   79.26,   4.88
           40,     20.250,   29.40,   92.43,   4.56,     10.125,   63.70,   42.66,   4.21,     40.500,   25.73,  211.23,   5.22,    20.250,   34.38,   79.05,   3.90
           48,     24.250,   32.00,  101.72,   4.19,     12.125,   66.94,   48.62,   4.01,     48.500,   36.98,  176.02,   3.63,    24.250,   42.35,   76.85,   3.17
           56,     28.250,   44.16,   85.87,   3.04,     14.125,   85.36,   44.42,   3.14,     56.500,   47.50,  159.65,   2.83,    28.250,   53.88,   70.37,   2.49
           64,     32.250,   35.48,  122.00,   3.78,     16.125,   90.96,   47.59,   2.95,     64.500,   52.93,  163.56,   2.54,    32.250,   61.09,   70.86,   2.20
           80,     40.250,   60.16,   89.80,   2.23,     20.125,  119.92,   45.05,   2.24,     80.500,   62.52,  172.83,   2.15,    40.250,   70.03,   77.14,   1.92
           96,     48.250,   71.38,   90.73,   1.88,     24.125,  150.45,   43.04,   1.78,     96.500,   79.57,  162.77,   1.69,    48.250,   85.70,   75.56,   1.57
          128,     64.250,   98.15,   87.86,   1.37,     32.125,  191.22,   45.10,   1.40,    128.500,  116.66,  147.84,   1.15,    64.250,  111.23,   77.53,   1.21
          192,     96.250,  148.01,   87.28,   0.91,     48.125,  310.54,   41.60,   0.86,    192.500,  193.41,  133.59,   0.69,    96.250,  182.40,   70.83,   0.74
          256,    128.250,  200.24,   85.96,   0.67,     64.125,  289.25,   59.51,   0.93,    256.500,  218.53,  157.54,   0.61,   128.250,  176.87,   97.32,   0.76
          512,    256.250,  311.99,  110.24,   0.43,    128.125,  597.92,   57.52,   0.45,    512.500,  628.86,  109.38,   0.21,   256.250,  362.15,   94.97,   0.37
         1024,    512.250,  642.62,  106.99,   0.21,    256.125, 1194.73,   57.55,   0.22,   1024.500,  910.78,  150.98,   0.15,   512.250,  507.63,  135.44,   0.26
          17,      8.750,   11.12,  105.64,  12.07,      4.375,   43.45,   27.03,   6.18,     17.500,   13.82,  169.98,   9.71,     8.750,   25.63,   45.83,   5.24
           18,      9.250,    8.88,  139.79,  15.11,      4.625,   47.16,   26.33,   5.69,     18.500,   18.48,  134.37,   7.26,     9.250,   26.60,   46.67,   5.05
           20,     10.250,   11.36,  121.07,  11.81,      5.125,   52.14,   26.39,   5.15,     20.500,   16.17,  170.17,   8.30,    10.250,   28.35,   48.52,   4.73
           22,     11.250,   17.35,   87.05,   7.74,      5.625,   53.07,   28.45,   5.06,     22.500,   18.81,  160.58,   7.14,    11.250,   28.47,   53.03,   4.71
           24,     12.250,   17.71,   92.83,   7.58,      6.125,   47.75,   34.44,   5.62,     24.500,   17.11,  192.23,   7.85,    12.250,   26.30,   62.52,   5.10
           28,     14.250,   20.03,   95.51,   6.70,      7.125,   51.86,   36.88,   5.18,     28.500,   19.75,  193.72,   6.80,    14.250,   29.04,   65.85,   4.62
           32,     16.250,   16.78,  129.94,   8.00,      8.125,   54.00,   40.39,   4.97,     32.500,   25.17,  173.31,   5.33,    16.250,   29.63,   73.60,   4.53
           40,     20.250,   27.78,   97.84,   4.83,     10.125,   64.32,   42.26,   4.17,     40.500,   28.72,  189.29,   4.67,    20.250,   36.77,   73.91,   3.65
           48,     24.250,   35.83,   90.85,   3.75,     12.125,   69.32,   46.95,   3.87,     48.500,   34.55,  188.39,   3.88,    24.250,   44.76,   72.71,   3.00
           56,     28.250,   41.74,   90.85,   3.22,     14.125,   90.78,   41.77,   2.96,     56.500,   42.68,  177.66,   3.14,    28.250,   54.48,   69.59,   2.46
           64,     32.250,   39.76,  108.87,   3.38,     16.125,  100.38,   43.12,   2.67,     64.500,   46.98,  184.27,   2.86,    32.250,   60.79,   71.21,   2.21
           80,     40.250,   61.48,   87.87,   2.18,     20.125,  125.97,   42.89,   2.13,     80.500,   63.14,  171.13,   2.13,    40.250,   71.27,   75.80,   1.88
           96,     48.250,   72.65,   89.14,   1.85,     24.125,  141.12,   45.89,   1.90,     96.500,   81.91,  158.12,   1.64,    48.250,   88.87,   72.87,   1.51
          128,     64.250,   95.03,   90.75,   1.41,     32.125,  189.21,   45.58,   1.42,    128.500,  120.32,  143.34,   1.12,    64.250,  122.82,   70.21,   1.09
          192,     96.250,  155.74,   82.95,   0.86,     48.125,  305.62,   42.27,   0.88,    192.500,  187.42,  137.86,   0.72,    96.250,  185.10,   69.79,   0.73
          256,    128.250,  183.73,   93.69,   0.73,     64.125,  426.05,   40.40,   0.63,    256.500,  310.79,  110.77,   0.43,   128.250,  193.77,   88.83,   0.69
          512,    256.250,  305.80,  112.47,   0.44,    128.125,  620.22,   55.45,   0.43,    512.500,  615.31,  111.79,   0.22,   256.250,  382.82,   89.84,   0.35
         1024,    512.250,  616.62,  111.50,   0.22,    256.125, 1072.92,   64.08,   0.25,   1024.500,  900.28,  152.74,   0.15,   512.250,  505.61,  135.98,   0.27
          17,      8.750,    8.85,  132.76,  15.17,      4.375,   55.19,   21.28,   4.86,     17.500,   16.25,  144.56,   8.26,     8.750,   26.34,   44.59,   5.10
           18,      9.250,   10.57,  117.46,  12.70,      4.625,   45.40,   27.35,   5.91,     18.500,   18.96,  130.95,   7.08,     9.250,   24.17,   51.36,   5.55
           20,     10.250,   11.19,  122.95,  12.00,      5.125,   53.29,   25.82,   5.04,     20.500,   18.66,  147.42,   7.19,    10.250,   20.95,   65.66,   6.41
           22,     11.250,   18.83,   80.20,   7.13,      5.625,   53.67,   28.13,   5.00,     22.500,   18.95,  159.34,   7.08,    11.250,   27.84,   54.25,   4.82
           24,     12.250,   19.24,   85.47,   6.98,      6.125,   48.18,   34.13,   5.57,     24.500,   17.12,  192.10,   7.84,    12.250,   26.38,   62.32,   5.09
           28,     14.250,   19.96,   95.84,   6.73,      7.125,   54.69,   34.97,   4.91,     28.500,   16.11,  237.42,   8.33,    14.250,   26.69,   71.66,   5.03
           32,     16.250,   15.94,  136.86,   8.42,      8.125,   54.00,   40.39,   4.97,     32.500,   20.64,  211.35,   6.50,    16.250,   27.97,   77.98,   4.80
           40,     20.250,   27.03,  100.57,   4.97,     10.125,   63.02,   43.13,   4.26,     40.500,   28.50,  190.70,   4.71,    20.250,   36.91,   73.64,   3.64
           48,     24.250,   35.97,   90.50,   3.73,     12.125,   92.84,   35.06,   2.89,     48.500,   36.00,  180.83,   3.73,    24.250,   41.99,   77.51,   3.20
           56,     28.250,   46.54,   81.48,   2.88,     14.125,   85.60,   44.30,   3.14,     56.500,   47.40,  159.97,   2.83,    28.250,   54.39,   69.72,   2.47
           64,     32.250,   41.87,  103.38,   3.21,     16.125,   91.79,   47.16,   2.92,     64.500,   49.75,  174.02,   2.70,    32.250,   61.99,   69.82,   2.17
           80,     40.250,   53.94,  100.15,   2.49,     20.125,  118.08,   45.75,   2.27,     80.500,   64.60,  167.24,   2.08,    40.250,   65.24,   82.81,   2.06
           96,     48.250,   67.23,   96.32,   2.00,     24.125,  146.02,   44.35,   1.84,     96.500,   78.36,  165.29,   1.71,    48.250,   80.58,   80.37,   1.67
          128,     64.250,   92.57,   93.16,   1.45,     32.125,  197.50,   43.66,   1.36,    128.500,  120.32,  143.34,   1.12,    64.250,  126.53,   68.16,   1.06
          192,     96.250,  152.66,   84.62,   0.88,     48.125,  308.37,   41.89,   0.87,    192.500,  200.31,  128.98,   0.67,    96.250,  177.23,   72.89,   0.76
          256,    128.250,  201.10,   85.60,   0.67,     64.125,  415.91,   41.39,   0.65,    256.500,  306.45,  112.34,   0.44,   128.250,  238.46,   72.19,   0.56
          512,    256.250,  312.20,  110.16,   0.43,    128.125,  633.11,   54.32,   0.42,    512.500,  600.10,  114.62,   0.22,   256.250,  378.04,   90.98,   0.36
         1024,    512.250,  630.61,  109.03,   0.21,    256.125, 1039.36,   66.15,   0.26,   1024.500,  916.25,  150.08,   0.15,   512.250,  505.50,  136.01,   0.27
          17,      8.750,   14.85,   79.10,   9.04,      4.375,   53.24,   22.06,   5.04,     17.500,   18.71,  125.51,   7.17,     8.750,   23.83,   49.29,   5.63
           18,      9.250,   15.51,   80.03,   8.65,      4.625,   56.69,   21.90,   4.74,     18.500,   14.60,  170.12,   9.20,     9.250,   21.63,   57.41,   6.21
           20,     10.250,   19.18,   71.72,   7.00,      5.125,   53.84,   25.55,   4.99,     20.500,   17.11,  160.78,   7.84,    10.250,   28.77,   47.82,   4.66
           22,     11.250,   18.66,   80.91,   7.19,      5.625,   53.50,   28.22,   5.02,     22.500,   19.39,  155.71,   6.92,    11.250,   26.71,   56.53,   5.02
           24,     12.250,   19.09,   86.12,   7.03,      6.125,   53.21,   30.90,   5.04,     24.500,   19.65,  167.33,   6.83,    12.250,   26.56,   61.91,   5.05
           28,     14.250,   15.37,  124.44,   8.73,      7.125,   48.75,   39.23,   5.51,     28.500,   16.45,  232.60,   8.16,    14.250,   29.19,   65.52,   4.60
           32,     16.250,   18.32,  119.08,   7.33,      8.125,   48.59,   44.89,   5.52,     32.500,   20.65,  211.20,   6.50,    16.250,   26.11,   83.53,   5.14
           40,     20.250,   26.91,  101.01,   4.99,     10.125,   59.71,   45.52,   4.50,     40.500,   25.00,  217.43,   5.37,    20.250,   38.22,   71.12,   3.51
           48,     24.250,   35.59,   91.46,   3.77,     12.125,   67.28,   48.38,   3.99,     48.500,   37.13,  175.33,   3.61,    24.250,   47.28,   68.84,   2.84
           56,     28.250,   43.17,   87.83,   3.11,     14.125,   92.12,   41.16,   2.91,     56.500,   42.40,  178.84,   3.17,    28.250,   55.86,   67.88,   2.40
           64,     32.250,   45.81,   94.49,   2.93,     16.125,  100.36,   43.13,   2.67,     64.500,   52.27,  165.62,   2.57,    32.250,   63.69,   67.97,   2.11
           80,     40.250,   60.63,   89.10,   2.21,     20.125,  113.81,   47.47,   2.36,     80.500,   65.45,  165.08,   2.05,    40.250,   72.46,   74.56,   1.85
           96,     48.250,   72.21,   89.69,   1.86,     24.125,  144.25,   44.89,   1.86,     96.500,   81.94,  158.06,   1.64,    48.250,   86.82,   74.59,   1.55
          128,     64.250,   99.57,   86.61,   1.35,     32.125,  200.76,   42.95,   1.34,    128.500,  121.16,  142.34,   1.11,    64.250,  119.96,   71.88,   1.12
          192,     96.250,  155.12,   83.28,   0.87,     48.125,  297.76,   43.39,   0.90,    192.500,  208.87,  123.70,   0.64,    96.250,  185.03,   69.82,   0.73
          256,    128.250,  207.77,   82.85,   0.65,     64.125,  372.87,   46.16,   0.72,    256.500,  227.20,  151.53,   0.59,   128.250,  183.90,   93.60,   0.73
          512,    256.250,  302.74,  113.61,   0.44,    128.125,  647.57,   53.11,   0.41,    512.500,  602.54,  114.16,   0.22,   256.250,  378.73,   90.81,   0.35
         1024,    512.250,  628.52,  109.39,   0.21,    256.125, 1105.96,   62.17,   0.24,   1024.500,  883.06,  155.72,   0.15,   512.250,  505.24,  136.08,   0.27
          17,      8.750,    9.03,  130.02,  14.86,      4.375,   34.79,   33.76,   7.72,     17.500,   19.65,  119.51,   6.83,     8.750,   23.34,   50.33,   5.75
           18,      9.250,   11.32,  109.64,  11.85,      4.625,   46.32,   26.80,   5.80,     18.500,   16.87,  147.22,   7.96,     9.250,   28.36,   43.78,   4.73
           20,     10.250,   16.99,   80.98,   7.90,      5.125,   49.62,   27.73,   5.41,     20.500,   13.54,  203.19,   9.91,    10.250,   26.42,   52.08,   5.08
           22,     11.250,   17.69,   85.34,   7.59,      5.625,   54.18,   27.87,   4.95,     22.500,   18.64,  162.00,   7.20,    11.250,   24.71,   61.10,   5.43
           24,     12.250,   16.72,   98.34,   8.03,      6.125,   55.62,   29.56,   4.83,     24.500,   14.92,  220.37,   8.99,    12.250,   27.80,   59.15,   4.83
           28,     14.250,   10.68,  179.01,  12.56,      7.125,   52.24,   36.61,   5.14,     28.500,   19.74,  193.78,   6.80,    14.250,   26.75,   71.49,   5.02
           32,     16.250,   20.67,  105.51,   6.49,      8.125,   48.44,   45.03,   5.54,     32.500,   20.52,  212.61,   6.54,    16.250,   26.18,   83.32,   5.13
           40,     20.250,   29.31,   92.73,   4.58,     10.125,   53.62,   50.69,   5.01,     40.500,   29.55,  183.95,   4.54,    20.250,   36.96,   73.53,   3.63
           48,     24.250,   38.06,   85.52,   3.53,     12.125,   76.44,   42.58,   3.51,     48.500,   38.18,  170.49,   3.52,    24.250,   39.00,   83.46,   3.44
           56,     28.250,   45.38,   83.56,   2.96,     14.125,   89.80,   42.22,   2.99,     56.500,   43.69,  173.58,   3.07,    28.250,   50.56,   74.99,   2.65
           64,     32.250,   47.84,   90.47,   2.81,     16.125,   92.79,   46.65,   2.89,     64.500,   38.67,  223.89,   3.47,    32.250,   64.21,   67.41,   2.09
           80,     40.250,   64.03,   84.38,   2.10,     20.125,  124.38,   43.44,   2.16,     80.500,   63.31,  170.66,   2.12,    40.250,   68.18,   79.23,   1.97
           96,     48.250,   61.69,  104.97,   2.18,     24.125,  147.29,   43.97,   1.82,     96.500,   69.91,  185.27,   1.92,    48.250,   85.05,   76.14,   1.58
          128,     64.250,   98.84,   87.25,   1.36,     32.125,  203.23,   42.43,   1.32,    128.500,  121.06,  142.47,   1.11,    64.250,  115.16,   74.89,   1.17
          192,     96.250,  161.09,   80.20,   0.83,     48.125,  299.91,   43.07,   0.90,    192.500,  206.57,  125.08,   0.65,    96.250,  171.69,   75.24,   0.78
          256,    128.250,  207.24,   83.06,   0.65,     64.125,  417.71,   41.21,   0.64,    256.500,  287.76,  119.64,   0.47,   128.250,  180.17,   95.54,   0.74
          512,    256.250,  324.81,  105.89,   0.41,    128.125,  625.12,   55.02,   0.43,    512.500,  618.53,  111.21,   0.22,   256.250,  349.17,   98.50,   0.38
         1024,    512.250,  621.42,  110.64,   0.22,    256.125, 1293.02,   53.17,   0.21,   1024.500,  960.33,  143.19,   0.14,   512.250,  506.40,  135.77,   0.27
          17,      8.750,   15.31,   76.68,   8.76,      4.375,   51.18,   22.95,   5.24,     17.500,   15.77,  148.93,   8.51,     8.750,   25.69,   45.71,   5.22
           18,      9.250,   17.61,   70.50,   7.62,      4.625,   44.79,   27.72,   5.99,     18.500,   16.74,  148.36,   8.02,     9.250,   23.07,   53.81,   5.82
           20,     10.250,   16.08,   85.53,   8.34,      5.125,   48.67,   28.26,   5.51,     20.500,   15.30,  179.84,   8.77,    10.250,   25.81,   53.31,   5.20
           22,     11.250,   14.45,  104.46,   9.29,      5.625,   55.40,   27.26,   4.85,     22.500,   19.76,  152.85,   6.79,    11.250,   28.43,   53.10,   4.72
           24,     12.250,   17.95,   91.58,   7.48,      6.125,   44.15,   37.24,   6.08,     24.500,   16.87,  194.94,   7.96,    12.250,   19.29,   85.23,   6.96
           28,     14.250,   15.43,  123.95,   8.70,      7.125,   54.01,   35.41,   4.97,     28.500,   20.38,  187.66,   6.58,    14.250,   26.77,   71.45,   5.01
           32,     16.250,   20.61,  105.85,   6.51,      8.125,   49.30,   44.24,   5.45,     32.500,   27.85,  156.65,   4.82,    16.250,   17.94,  121.59,   7.48
           40,     20.250,   24.74,  109.84,   5.42,     10.125,   65.22,   41.67,   4.12,     40.500,   22.62,  240.30,   5.93,    20.250,   34.41,   79.00,   3.90
           48,     24.250,   30.17,  107.87,   4.45,     12.125,   73.46,   44.31,   3.65,     48.500,   35.87,  181.49,   3.74,    24.250,   47.43,   68.62,   2.83
