Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Half precision ops,,,,                Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    5.38,    6.24,  24.96,      0.125,   12.02,    2.79,  22.33,      0.500,    5.46,   12.29,  24.58,     0.250,    5.39,    6.23,  24.91
            1,      0.750,    5.39,   18.67,  24.90,      0.375,   12.03,    8.37,  22.32,      1.500,    5.40,   37.26,  24.84,     0.750,    5.37,   18.75,  25.00
            2,      1.250,    5.36,   31.32,  25.06,      0.625,   12.06,   13.92,  22.27,      2.500,    5.44,   61.69,  24.67,     1.250,    5.37,   31.26,  25.01
            3,      1.750,    5.51,   42.66,  24.38,      0.875,   12.04,   19.51,  22.29,      3.500,    5.46,   86.05,  24.59,     1.750,    5.52,   42.57,  24.33
            4,      2.250,    5.52,   54.66,  24.30,      1.125,   12.01,   25.14,  22.34,      4.500,    5.47,  110.33,  24.52,     2.250,    5.50,   54.93,  24.41
            5,      2.750,    5.50,   67.07,  24.39,      1.375,   11.99,   30.78,  22.38,      5.500,    5.57,  132.57,  24.10,     2.750,    5.48,   67.39,  24.50
            6,      3.250,    5.54,   78.68,  24.21,      1.625,   12.02,   36.29,  22.33,      6.500,    5.53,  157.77,  24.27,     3.250,    5.47,   79.82,  24.56
            7,      3.750,    5.52,   91.21,  24.32,      1.875,   12.03,   41.85,  22.32,      7.500,    5.58,  180.34,  24.05,     3.750,    5.52,   91.26,  24.34
            8,      4.250,    5.54,  103.01,  24.24,      2.125,   12.01,   47.50,  22.35,      8.500,    5.60,  203.71,  23.97,     4.250,    5.53,  103.10,  24.26
            9,      4.750,    5.48,  116.42,  24.51,      2.375,   12.07,   52.84,  22.25,      9.500,    5.60,  227.85,  23.98,     4.750,    5.70,  111.90,  23.56
           10,      5.250,    5.11,  137.82,  26.25,      2.625,   12.06,   58.41,  22.25,     10.500,    5.62,  250.55,  23.86,     5.250,    5.60,  125.87,  23.98
           11,      5.750,    2.31,  333.63,  58.02,      2.875,   12.08,   63.89,  22.22,     11.500,    5.68,  271.69,  23.63,     5.750,    5.61,  137.68,  23.94
           12,      6.250,    2.35,  357.26,  57.16,      3.125,   12.04,   69.67,  22.29,     12.500,    5.67,  296.11,  23.69,     6.250,    5.76,  145.64,  23.30
           13,      6.750,    2.58,  350.81,  51.97,      3.375,   12.08,   75.00,  22.22,     13.500,    5.66,  320.32,  23.73,     6.750,    5.75,  157.51,  23.33
           14,      7.250,    5.07,  191.97,  26.48,      3.625,   12.12,   80.27,  22.14,     14.500,    5.66,  344.05,  23.73,     7.250,    5.82,  167.24,  23.07
           15,      7.750,    2.87,  362.53,  46.78,      3.875,   12.12,   85.82,  22.15,     15.500,    5.55,  374.84,  24.18,     7.750,    5.66,  183.92,  23.73
           16,      8.250,    3.04,  363.84,  44.10,      4.125,   12.17,   90.95,  22.05,     16.500,    5.43,  408.21,  24.74,     8.250,    5.98,  185.32,  22.46
            0,      0.250,    5.39,    6.23,  24.92,      0.125,   12.04,    2.79,  22.29,      0.500,    5.39,   12.45,  24.89,     0.250,    5.40,    6.22,  24.87
            1,      0.750,    5.38,   18.71,  24.95,      0.375,   12.05,    8.36,  22.28,      1.500,    5.44,   37.04,  24.69,     0.750,    5.37,   18.74,  24.99
            2,      1.250,    5.35,   31.36,  25.09,      0.625,   12.07,   13.90,  22.25,      2.500,    5.42,   61.91,  24.76,     1.250,    5.36,   31.30,  25.04
            3,      1.750,    5.42,   43.31,  24.75,      0.875,   12.04,   19.51,  22.30,      3.500,    5.50,   85.35,  24.39,     1.750,    5.43,   43.24,  24.71
            4,      2.250,    5.48,   55.15,  24.51,      1.125,   12.03,   25.10,  22.31,      4.500,    5.47,  110.37,  24.53,     2.250,    5.49,   55.01,  24.45
            5,      2.750,    5.52,   66.91,  24.33,      1.375,   11.98,   30.82,  22.41,      5.500,    5.53,  133.47,  24.27,     2.750,    5.43,   68.01,  24.73
            6,      3.250,    5.50,   79.25,  24.39,      1.625,   12.01,   36.31,  22.34,      6.500,    5.53,  157.86,  24.29,     3.250,    5.51,   79.15,  24.35
            7,      3.750,    5.55,   90.69,  24.18,      1.875,   11.97,   42.04,  22.42,      7.500,    5.59,  179.95,  23.99,     3.750,    5.41,   92.97,  24.79
            8,      4.250,    5.59,  102.08,  24.02,      2.125,   12.00,   47.55,  22.37,      8.500,    5.59,  204.05,  24.01,     4.250,    5.62,  101.47,  23.87
            9,      4.750,    5.47,  116.55,  24.54,      2.375,   12.00,   53.15,  22.38,      9.500,    5.53,  230.46,  24.26,     4.750,    5.48,  116.42,  24.51
           10,      5.250,    5.35,  131.67,  25.08,      2.625,   12.01,   58.65,  22.34,     10.500,    5.64,  249.73,  23.78,     5.250,    5.60,  125.94,  23.99
           11,      5.750,    4.77,  161.83,  28.15,      2.875,   12.11,   63.75,  22.17,     11.500,    5.65,  273.31,  23.77,     5.750,    5.57,  138.67,  24.12
           12,      6.250,    2.40,  349.49,  55.92,      3.125,   12.14,   69.11,  22.11,     12.500,    5.63,  297.78,  23.82,     6.250,    5.63,  148.97,  23.84
           13,      6.750,    2.59,  349.84,  51.83,      3.375,   12.11,   74.79,  22.16,     13.500,    5.61,  323.25,  23.94,     6.750,    5.72,  158.30,  23.45
           14,      7.250,    5.17,  188.25,  25.97,      3.625,   12.13,   80.20,  22.12,     14.500,    5.59,  348.02,  24.00,     7.250,    5.74,  169.39,  23.36
           15,      7.750,    2.88,  361.11,  46.60,      3.875,   12.05,   86.35,  22.28,     15.500,    5.39,  385.87,  24.89,     7.750,    5.68,  183.13,  23.63
           16,      8.250,    3.10,  357.11,  43.29,      4.125,   12.16,   91.06,  22.08,     16.500,    5.28,  419.45,  25.42,     8.250,    5.83,  189.98,  23.03
            0,      0.250,    5.41,    6.20,  24.81,      0.125,   12.09,    2.77,  22.20,      0.500,    5.42,   12.39,  24.78,     0.250,    5.42,    6.19,  24.74
            1,      0.750,    5.41,   18.61,  24.82,      0.375,   12.07,    8.34,  22.24,      1.500,    5.38,   37.45,  24.97,     0.750,    5.41,   18.59,  24.79
            2,      1.250,    5.41,   31.01,  24.81,      0.625,   12.12,   13.85,  22.16,      2.500,    5.42,   61.91,  24.76,     1.250,    5.37,   31.26,  25.01
            3,      1.750,    5.46,   42.99,  24.56,      0.875,   12.05,   19.50,  22.28,      3.500,    5.48,   85.65,  24.47,     1.750,    5.49,   42.81,  24.46
            4,      2.250,    5.53,   54.56,  24.25,      1.125,   12.05,   25.06,  22.28,      4.500,    5.56,  108.58,  24.13,     2.250,    5.54,   54.50,  24.22
            5,      2.750,    5.55,   66.52,  24.19,      1.375,   12.02,   30.69,  22.32,      5.500,    5.54,  133.20,  24.22,     2.750,    5.51,   66.94,  24.34
            6,      3.250,    5.50,   79.28,  24.39,      1.625,   12.04,   36.22,  22.29,      6.500,    5.51,  158.48,  24.38,     3.250,    5.31,   82.16,  25.28
            7,      3.750,    5.55,   90.72,  24.19,      1.875,   12.02,   41.88,  22.34,      7.500,    5.59,  180.14,  24.02,     3.750,    5.30,   95.03,  25.34
            8,      4.250,    5.52,  103.41,  24.33,      2.125,   12.02,   47.47,  22.34,      8.500,    5.63,  202.75,  23.85,     4.250,    5.51,  103.62,  24.38
            9,      4.750,    5.44,  117.16,  24.67,      2.375,   12.04,   52.95,  22.29,      9.500,    5.59,  228.06,  24.01,     4.750,    5.49,  116.22,  24.47
           10,      5.250,    5.31,  132.79,  25.29,      2.625,   12.05,   58.46,  22.27,     10.500,    5.62,  250.73,  23.88,     5.250,    5.45,  129.25,  24.62
           11,      5.750,    5.13,  150.52,  26.18,      2.875,   12.09,   63.83,  22.20,     11.500,    5.67,  272.18,  23.67,     5.750,    5.61,  137.45,  23.91
           12,      6.250,    2.54,  330.72,  52.92,      3.125,   12.10,   69.31,  22.18,     12.500,    5.54,  303.01,  24.24,     6.250,    5.69,  147.31,  23.57
           13,      6.750,    2.74,  330.37,  48.94,      3.375,   12.08,   74.97,  22.21,     13.500,    5.62,  322.48,  23.89,     6.750,    5.70,  159.07,  23.57
           14,      7.250,    5.05,  192.64,  26.57,      3.625,   12.12,   80.30,  22.15,     14.500,    5.57,  349.17,  24.08,     7.250,    5.59,  173.98,  24.00
           15,      7.750,    2.96,  351.49,  45.35,      3.875,   12.15,   85.62,  22.10,     15.500,    5.47,  380.38,  24.54,     7.750,    5.79,  179.79,  23.20
           16,      8.250,    3.06,  361.77,  43.85,      4.125,   12.19,   90.87,  22.03,     16.500,    3.10,  714.47,  43.30,     8.250,    5.95,  186.25,  22.58
           17,      8.750,    3.23,  364.09,  41.61,      4.375,   12.14,   96.76,  22.12,     17.500,    3.27,  719.05,  41.09,     8.750,    5.50,  213.69,  24.42
           18,      9.250,    3.40,  364.97,  39.46,      4.625,   12.17,  102.03,  22.06,     18.500,    3.38,  733.69,  39.66,     9.250,    5.49,  226.03,  24.44
           20,     10.250,    3.75,  366.57,  35.76,      5.125,   12.14,  113.36,  22.12,     20.500,    3.75,  734.35,  35.82,    10.250,    5.68,  242.11,  23.62
           22,     11.250,    4.10,  367.90,  32.70,      5.625,   12.17,  124.08,  22.06,     22.500,    4.10,  736.91,  32.75,    11.250,    5.83,  259.19,  23.04
           24,     12.250,    4.50,  365.66,  29.85,      6.125,   12.32,  133.44,  21.79,     24.500,    4.47,  735.35,  30.01,    12.250,    5.89,  278.95,  22.77
           28,     14.250,    5.26,  363.52,  25.51,      7.125,   10.73,  178.31,  25.03,     28.500,    5.12,  746.66,  26.20,    14.250,    6.35,  301.11,  21.13
           32,     16.250,    5.84,  373.21,  22.97,      8.125,   12.00,  181.76,  22.37,     32.500,    5.85,  746.03,  22.95,    16.250,    7.15,  305.23,  18.78
           40,     20.250,    7.39,  367.57,  18.15,     10.125,   14.75,  184.24,  18.20,     40.500,    7.42,  732.70,  18.09,    20.250,    8.78,  309.60,  15.29
           48,     24.250,    8.68,  375.18,  15.47,     12.125,   17.30,  188.10,  15.51,     48.500,    8.93,  729.10,  15.03,    24.250,   10.65,  305.74,  12.61
           56,     28.250,   10.10,  375.23,  13.28,     14.125,   20.14,  188.23,  13.33,     56.500,   10.61,  714.41,  12.64,    28.250,   12.16,  311.81,  11.04
           64,     32.250,   11.78,  367.51,  11.40,     16.125,   23.38,  185.14,  11.48,     64.500,   12.17,  711.51,  11.03,    32.250,   13.79,  313.93,   9.73
           80,     40.250,   14.60,  370.14,   9.20,     20.125,   28.62,  188.79,   9.38,     80.500,   15.50,  697.10,   8.66,    40.250,   17.12,  315.49,   7.84
           96,     48.250,   17.16,  377.45,   7.82,     24.125,   34.91,  185.49,   7.69,     96.500,   19.19,  675.05,   7.00,    48.250,   20.48,  316.15,   6.55
          128,     64.250,   23.26,  370.68,   5.77,     32.125,   46.44,  185.68,   5.78,    128.500,   26.44,  652.39,   5.08,    64.250,   27.18,  317.28,   4.94
          192,     96.250,   35.69,  361.94,   3.76,     48.125,   68.46,  188.70,   3.92,    192.500,   44.21,  584.37,   3.04,    96.250,   40.54,  318.63,   3.31
          256,    128.250,   45.86,  375.31,   2.93,     64.125,   90.99,  189.18,   2.95,    256.500,   67.23,  512.06,   2.00,   128.250,   53.95,  319.06,   2.49
          512,    256.250,   91.30,  376.70,   1.47,    128.125,  181.48,  189.51,   1.48,    512.500,  176.89,  388.86,   0.76,   256.250,  107.48,  320.00,   1.25
         1024,    512.250,  182.14,  377.48,   0.74,    256.125,  362.46,  189.68,   0.74,   1024.500,  375.62,  366.08,   0.36,   512.250,  214.83,  320.03,   0.62
           17,      8.750,    3.22,  364.32,  41.64,      4.375,   12.17,   96.47,  22.05,     17.500,    3.23,  726.33,  41.50,     8.750,    5.63,  208.52,  23.83
           18,      9.250,    3.42,  363.00,  39.24,      4.625,   12.17,  102.00,  22.05,     18.500,    3.40,  730.37,  39.48,     9.250,    5.64,  220.24,  23.81
           20,     10.250,    3.76,  365.48,  35.66,      5.125,   12.17,  113.00,  22.05,     20.500,    3.77,  729.96,  35.61,    10.250,    5.72,  240.60,  23.47
           22,     11.250,    4.09,  369.19,  32.82,      5.625,   12.23,  123.49,  21.95,     22.500,    4.16,  726.56,  32.29,    11.250,    5.83,  258.92,  23.02
           24,     12.250,    4.45,  369.54,  30.17,      6.125,   12.18,  135.03,  22.05,     24.500,    4.44,  741.12,  30.25,    12.250,    6.00,  273.95,  22.36
           28,     14.250,    5.15,  371.40,  26.06,      7.125,   10.73,  178.26,  25.02,     28.500,    5.23,  731.31,  25.66,    14.250,    6.41,  298.41,  20.94
           32,     16.250,    5.86,  372.04,  22.89,      8.125,   12.07,  180.72,  22.24,     32.500,    5.88,  741.49,  22.81,    16.250,    7.17,  304.19,  18.72
           40,     20.250,    7.29,  372.63,  18.40,     10.125,   14.51,  187.30,  18.50,     40.500,    7.42,  732.40,  18.08,    20.250,    8.79,  309.13,  15.27
           48,     24.250,    8.69,  374.69,  15.45,     12.125,   17.34,  187.72,  15.48,     48.500,    8.83,  737.21,  15.20,    24.250,   10.47,  310.79,  12.82
           56,     28.250,   10.11,  375.08,  13.28,     14.125,   20.15,  188.17,  13.32,     56.500,   10.58,  716.90,  12.69,    28.250,   12.13,  312.47,  11.06
           64,     32.250,   11.73,  368.92,  11.44,     16.125,   23.44,  184.69,  11.45,     64.500,   12.22,  708.53,  10.98,    32.250,   14.03,  308.55,   9.57
           80,     40.250,   14.59,  370.35,   9.20,     20.125,   28.61,  188.81,   9.38,     80.500,   15.51,  696.46,   8.65,    40.250,   17.14,  315.10,   7.83
           96,     48.250,   17.15,  377.52,   7.82,     24.125,   34.91,  185.52,   7.69,     96.500,   18.96,  683.07,   7.08,    48.250,   20.84,  310.76,   6.44
          128,     64.250,   23.69,  364.06,   5.67,     32.125,   46.44,  185.71,   5.78,    128.500,   26.49,  650.95,   5.07,    64.250,   27.69,  311.38,   4.85
          192,     96.250,   35.24,  366.58,   3.81,     48.125,   68.46,  188.70,   3.92,    192.500,   44.11,  585.75,   3.04,    96.250,   40.57,  318.43,   3.31
          256,    128.250,   45.85,  375.43,   2.93,     64.125,   90.99,  189.19,   2.95,    256.500,   67.25,  511.92,   2.00,   128.250,   54.93,  313.35,   2.44
          512,    256.250,   91.29,  376.76,   1.47,    128.125,  184.85,  186.06,   1.45,    512.500,  177.35,  387.86,   0.76,   256.250,  107.54,  319.80,   1.25
         1024,    512.250,  185.53,  370.57,   0.72,    256.125,  362.41,  189.71,   0.74,   1024.500,  371.86,  369.78,   0.36,   512.250,  218.86,  314.13,   0.61
           17,      8.750,    3.22,  364.44,  41.65,      4.375,   12.11,   96.96,  22.16,     17.500,    3.28,  717.02,  40.97,     8.750,    5.60,  209.71,  23.97
           18,      9.250,    3.39,  365.74,  39.54,      4.625,   12.17,  102.06,  22.07,     18.500,    3.39,  732.36,  39.59,     9.250,    5.63,  220.60,  23.85
           20,     10.250,    3.74,  367.98,  35.90,      5.125,   12.18,  112.96,  22.04,     20.500,    3.75,  733.34,  35.77,    10.250,    5.73,  240.21,  23.44
           22,     11.250,    4.09,  369.38,  32.83,      5.625,   12.21,  123.72,  21.99,     22.500,    4.08,  739.50,  32.87,    11.250,    5.85,  257.93,  22.93
           24,     12.250,    4.36,  377.26,  30.80,      6.125,   12.30,  133.62,  21.82,     24.500,    4.44,  740.78,  30.24,    12.250,    5.99,  274.56,  22.41
           28,     14.250,    5.14,  372.36,  26.13,      7.125,   11.12,  171.96,  24.13,     28.500,    5.23,  732.03,  25.69,    14.250,    6.35,  301.11,  21.13
           32,     16.250,    5.85,  373.08,  22.96,      8.125,   12.05,  181.05,  22.28,     32.500,    5.85,  745.77,  22.95,    16.250,    7.16,  304.67,  18.75
           40,     20.250,    7.26,  374.47,  18.49,     10.125,   14.48,  187.66,  18.53,     40.500,    7.41,  733.71,  18.12,    20.250,    8.84,  307.41,  15.18
           48,     24.250,    8.75,  371.93,  15.34,     12.125,   17.44,  186.63,  15.39,     48.500,    8.99,  724.44,  14.94,    24.250,   10.49,  310.16,  12.79
           56,     28.250,   10.15,  373.68,  13.23,     14.125,   20.18,  187.92,  13.30,     56.500,   10.54,  719.20,  12.73,    28.250,   12.19,  310.98,  11.01
           64,     32.250,   11.74,  368.73,  11.43,     16.125,   23.49,  184.31,  11.43,     64.500,   12.15,  712.71,  11.05,    32.250,   13.87,  312.03,   9.68
           80,     40.250,   14.65,  368.75,   9.16,     20.125,   29.20,  184.99,   9.19,     80.500,   15.61,  692.12,   8.60,    40.250,   17.23,  313.58,   7.79
           96,     48.250,   17.19,  376.69,   7.81,     24.125,   34.99,  185.09,   7.67,     96.500,   19.33,  669.94,   6.94,    48.250,   20.60,  314.43,   6.52
          128,     64.250,   23.37,  369.07,   5.74,     32.125,   47.33,  182.21,   5.67,    128.500,   26.61,  648.12,   5.04,    64.250,   27.34,  315.40,   4.91
          192,     96.250,   35.73,  361.59,   3.76,     48.125,   71.09,  181.73,   3.78,    192.500,   44.77,  577.09,   3.00,    96.250,   40.71,  317.30,   3.30
          256,    128.250,   47.61,  361.51,   2.82,     64.125,   94.51,  182.13,   2.84,    256.500,   67.65,  508.91,   1.98,   128.250,   54.00,  318.74,   2.49
          512,    256.250,   93.17,  369.16,   1.44,    128.125,  188.44,  182.52,   1.42,    512.500,  178.13,  386.16,   0.75,   256.250,  107.50,  319.95,   1.25
         1024,    512.250,  182.22,  377.31,   0.74,    256.125,  362.40,  189.71,   0.74,   1024.500,  374.47,  367.20,   0.36,   512.250,  214.91,  319.92,   0.62
           17,      8.750,    3.22,  364.90,  41.70,      4.375,   12.15,   96.69,  22.10,     17.500,    3.28,  717.02,  40.97,     8.750,    5.63,  208.49,  23.83
           18,      9.250,    3.47,  357.96,  38.70,      4.625,   12.27,  101.19,  21.88,     18.500,    3.39,  733.24,  39.63,     9.250,    5.57,  222.99,  24.11
           20,     10.250,    3.74,  367.78,  35.88,      5.125,   12.16,  113.10,  22.07,     20.500,    3.75,  734.55,  35.83,    10.250,    5.77,  238.42,  23.26
           22,     11.250,    4.09,  369.10,  32.81,      5.625,   12.31,  122.71,  21.81,     22.500,    4.08,  740.61,  32.92,    11.250,    5.86,  257.48,  22.89
           24,     12.250,    4.43,  370.99,  30.28,      6.125,   12.24,  134.33,  21.93,     24.500,    4.43,  741.63,  30.27,    12.250,    6.03,  272.88,  22.28
           28,     14.250,    5.14,  372.14,  26.12,      7.125,   10.92,  175.08,  24.57,     28.500,    5.13,  745.92,  26.17,    14.250,    6.38,  299.95,  21.05
           32,     16.250,    5.85,  373.02,  22.95,      8.125,   11.94,  182.65,  22.48,     32.500,    5.85,  745.77,  22.95,    16.250,    7.13,  305.98,  18.83
           40,     20.250,    7.40,  367.42,  18.14,     10.125,   14.48,  187.71,  18.54,     40.500,    7.29,  745.88,  18.42,    20.250,    8.82,  308.16,  15.22
           48,     24.250,    8.68,  374.87,  15.46,     12.125,   17.30,  188.09,  15.51,     48.500,    8.79,  740.30,  15.26,    24.250,   10.44,  311.68,  12.85
           56,     28.250,   10.27,  369.17,  13.07,     14.125,   20.16,  188.08,  13.32,     56.500,   10.46,  724.83,  12.83,    28.250,   12.12,  312.92,  11.08
           64,     32.250,   11.71,  369.50,  11.46,     16.125,   22.96,  188.54,  11.69,     64.500,   12.22,  708.23,  10.98,    32.250,   14.02,  308.70,   9.57
           80,     40.250,   14.58,  370.40,   9.20,     20.125,   28.62,  188.76,   9.38,     80.500,   15.56,  694.44,   8.63,    40.250,   17.44,  309.73,   7.70
           96,     48.250,   17.14,  377.72,   7.83,     24.125,   34.91,  185.53,   7.69,     96.500,   18.98,  682.30,   7.07,    48.250,   20.47,  316.40,   6.56
          128,     64.250,   23.26,  370.72,   5.77,     32.125,   46.44,  185.69,   5.78,    128.500,   26.51,  650.68,   5.06,    64.250,   27.19,  317.18,   4.94
          192,     96.250,   35.69,  361.94,   3.76,     48.125,   69.76,  185.20,   3.85,    192.500,   44.23,  584.14,   3.03,    96.250,   40.56,  318.52,   3.31
          256,    128.250,   46.71,  368.49,   2.87,     64.125,   91.00,  189.16,   2.95,    256.500,   67.22,  512.17,   2.00,   128.250,   53.94,  319.14,   2.49
          512,    256.250,   92.99,  369.87,   1.44,    128.125,  181.48,  189.51,   1.48,    512.500,  177.22,  388.14,   0.76,   256.250,  107.51,  319.92,   1.25
         1024,    512.250,  182.19,  377.37,   0.74,    256.125,  362.49,  189.67,   0.74,   1024.500,  371.96,  369.68,   0.36,   512.250,  218.86,  314.13,   0.61
           17,      8.750,    3.28,  358.40,  40.96,      4.375,   12.11,   96.95,  22.16,     17.500,    3.23,  727.48,  41.57,     8.750,    5.63,  208.68,  23.85
           18,      9.250,    3.40,  365.41,  39.50,      4.625,   12.15,  102.14,  22.08,     18.500,    3.38,  733.91,  39.67,     9.250,    5.57,  222.91,  24.10
           20,     10.250,    3.74,  367.68,  35.87,      5.125,   12.15,  113.25,  22.10,     20.500,    3.75,  733.75,  35.79,    10.250,    5.72,  240.55,  23.47
           22,     11.250,    4.09,  369.56,  32.85,      5.625,   12.22,  123.61,  21.98,     22.500,    4.07,  741.36,  32.95,    11.250,    5.82,  259.33,  23.05
           24,     12.250,    4.44,  370.30,  30.23,      6.125,   12.26,  134.14,  21.90,     24.500,    4.44,  741.29,  30.26,    12.250,    6.07,  270.90,  22.11
           28,     14.250,    5.14,  371.84,  26.09,      7.125,   10.60,  180.37,  25.32,     28.500,    5.23,  731.46,  25.67,    14.250,    6.37,  300.19,  21.07
           32,     16.250,    5.86,  372.36,  22.91,      8.125,   11.96,  182.37,  22.45,     32.500,    5.96,  732.31,  22.53,    16.250,    7.15,  304.93,  18.76
           40,     20.250,    7.39,  367.72,  18.16,     10.125,   14.75,  184.28,  18.20,     40.500,    7.55,  719.88,  17.77,    20.250,    8.80,  309.02,  15.26
           48,     24.250,    8.83,  368.44,  15.19,     12.125,   17.30,  188.14,  15.52,     48.500,    8.83,  737.30,  15.20,    24.250,   10.46,  311.04,  12.83
           56,     28.250,   10.08,  376.07,  13.31,     14.125,   20.14,  188.27,  13.33,     56.500,   10.60,  715.72,  12.67,    28.250,   12.11,  313.05,  11.08
           64,     32.250,   11.72,  369.47,  11.46,     16.125,   23.38,  185.11,  11.48,     64.500,   12.21,  709.24,  11.00,    32.250,   13.77,  314.23,   9.74
           80,     40.250,   14.33,  377.07,   9.37,     20.125,   28.61,  188.84,   9.38,     80.500,   15.53,  695.67,   8.64,    40.250,   17.13,  315.40,   7.84
           96,     48.250,   17.15,  377.70,   7.83,     24.125,   34.92,  185.48,   7.69,     96.500,   19.24,  673.26,   6.98,    48.250,   20.49,  316.05,   6.55
          128,     64.250,   23.29,  370.20,   5.76,     32.125,   45.60,  189.12,   5.89,    128.500,   26.57,  649.02,   5.05,    64.250,   27.19,  317.19,   4.94
          192,     96.250,   35.71,  361.76,   3.76,     48.125,   68.53,  188.52,   3.92,    192.500,   44.58,  579.62,   3.01,    96.250,   40.54,  318.67,   3.31
          256,    128.250,   45.88,  375.20,   2.93,     64.125,   90.99,  189.18,   2.95,    256.500,   67.46,  510.35,   1.99,   128.250,   53.95,  319.06,   2.49
          512,    256.250,   93.06,  369.59,   1.44,    128.125,  181.49,  189.51,   1.48,    512.500,  176.93,  388.78,   0.76,   256.250,  107.51,  319.89,   1.25
         1024,    512.250,  182.27,  377.21,   0.74,    256.125,  362.39,  189.72,   0.74,   1024.500,  375.41,  366.28,   0.36,   512.250,  214.84,  320.01,   0.62
           17,      8.750,    3.23,  363.17,  41.50,      4.375,   12.23,   96.02,  21.95,     17.500,    3.26,  719.72,  41.13,     8.750,    5.49,  213.93,  24.45
           18,      9.250,    3.39,  365.74,  39.54,      4.625,   12.16,  102.07,  22.07,     18.500,    3.38,  734.13,  39.68,     9.250,    5.54,  224.07,  24.22
           20,     10.250,    3.74,  367.47,  35.85,      5.125,   12.34,  111.50,  21.76,     20.500,    3.75,  733.75,  35.79,    10.250,    5.64,  243.83,  23.79
           22,     11.250,    4.09,  368.82,  32.78,      5.625,   12.12,  124.56,  22.14,     22.500,    4.03,  749.08,  33.29,    11.250,    5.78,  261.03,  23.20
           24,     12.250,    4.44,  369.96,  30.20,      6.125,   12.19,  134.93,  22.03,     24.500,    4.45,  739.07,  30.17,    12.250,    5.84,  281.34,  22.97
           28,     14.250,    5.15,  371.11,  26.04,      7.125,   10.64,  179.84,  25.24,     28.500,    5.24,  729.32,  25.59,    14.250,    6.45,  296.71,  20.82
           32,     16.250,    5.85,  372.82,  22.94,      8.125,   12.01,  181.64,  22.36,     32.500,    5.86,  744.21,  22.90,    16.250,    7.19,  303.49,  18.68
           40,     20.250,    7.32,  371.48,  18.34,     10.125,   14.57,  186.51,  18.42,     40.500,    7.44,  730.28,  18.03,    20.250,    8.81,  308.34,  15.23
           48,     24.250,    8.85,  367.88,  15.17,     12.125,   17.35,  187.56,  15.47,     48.500,    8.85,  735.93,  15.17,    24.250,   10.48,  310.43,  12.80
           56,     28.250,   10.12,  374.70,  13.26,     14.125,   20.55,  184.54,  13.06,     56.500,   10.57,  717.52,  12.70,    28.250,   12.17,  311.52,  11.03
           64,     32.250,   11.99,  361.13,  11.20,     16.125,   23.46,  184.52,  11.44,     64.500,   12.09,  716.09,  11.10,    32.250,   13.83,  312.93,   9.70
           80,     40.250,   14.40,  375.20,   9.32,     20.125,   28.77,  187.78,   9.33,     80.500,   15.56,  694.16,   8.62,    40.250,   17.22,  313.77,   7.80
           96,     48.250,   17.22,  376.06,   7.79,     24.125,   35.01,  184.98,   7.67,     96.500,   18.98,  682.41,   7.07,    48.250,   20.53,  315.41,   6.54
          128,     64.250,   23.39,  368.76,   5.74,     32.125,   46.45,  185.66,   5.78,    128.500,   26.68,  646.38,   5.03,    64.250,   27.71,  311.19,   4.84
          192,     96.250,   35.14,  367.63,   3.82,     48.125,   69.75,  185.20,   3.85,    192.500,   44.25,  583.90,   3.03,    96.250,   40.72,  317.22,   3.30
          256,    128.250,   45.99,  374.28,   2.92,     64.125,   94.42,  182.31,   2.84,    256.500,   67.73,  508.29,   1.98,   128.250,   54.22,  317.49,   2.48
          512,    256.250,   91.53,  375.77,   1.47,    128.125,  184.93,  185.98,   1.45,    512.500,  178.32,  385.74,   0.75,   256.250,  107.76,  319.17,   1.25
         1024,    512.250,  185.58,  370.48,   0.72,    256.125,  369.93,  185.86,   0.73,   1024.500,  373.91,  367.76,   0.36,   512.250,  218.96,  314.00,   0.61
           17,      8.750,    3.25,  361.68,  41.33,      4.375,   12.14,   96.76,  22.12,     17.500,    3.26,  720.63,  41.18,     8.750,    5.39,  217.79,  24.89
           18,      9.250,    3.39,  366.29,  39.60,      4.625,   12.10,  102.64,  22.19,     18.500,    3.41,  727.96,  39.35,     9.250,    5.46,  227.34,  24.58
           20,     10.250,    3.74,  368.08,  35.91,      5.125,   12.18,  112.95,  22.04,     20.500,    3.73,  736.97,  35.95,    10.250,    5.68,  242.38,  23.65
           22,     11.250,    4.09,  369.29,  32.83,      5.625,   12.22,  123.54,  21.96,     22.500,    4.08,  739.31,  32.86,    11.250,    5.73,  263.60,  23.43
           24,     12.250,    4.45,  369.62,  30.17,      6.125,   12.32,  133.42,  21.78,     24.500,    4.43,  741.97,  30.28,    12.250,    5.96,  275.88,  22.52
           28,     14.250,    5.25,  364.30,  25.57,      7.125,   10.67,  179.20,  25.15,     28.500,    5.23,  731.46,  25.67,    14.250,    6.38,  299.71,  21.03
           32,     16.250,    5.85,  373.08,  22.96,      8.125,   11.97,  182.28,  22.43,     32.500,    5.87,  743.30,  22.87,    16.250,    7.16,  304.40,  18.73
