Start time: 1725158430
Point-to-point pairwise experiments for nodes cluster-256-hpc-29 cluster-256-hpc-154
# OSU MPI Latency Test v5.8
# Size          Latency (us)
[1725158970.414944] [cluster-256-hpc-256:150723:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_6bb3b715 flags=0x0) failed: No such file or directory
[1725158970.415016] [cluster-256-hpc-256:150723:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_6639df94 flags=0x0) failed: No such file or directory
[1725158970.415050] [cluster-256-hpc-256:150723:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_6639df94 flags=0x0) failed: No such file or directory
[1725158970.415100] [cluster-256-hpc-256:150723:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_1c1c2591 flags=0x0) failed: No such file or directory
[1725158970.415127] [cluster-256-hpc-256:150723:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_1c1c2591 flags=0x0) failed: No such file or directory
[1725158970.415177] [cluster-256-hpc-256:150723:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_18a1fbd4 flags=0x0) failed: No such file or directory
[1725158970.415202] [cluster-256-hpc-256:150723:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_18a1fbd4 flags=0x0) failed: No such file or directory
[1725158970.415255] [cluster-256-hpc-256:150723:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_78bc1a03 flags=0x0) failed: No such file or directory
[1725158970.415290] [cluster-256-hpc-256:150723:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_78bc1a03 flags=0x0) failed: No such file or directory
[1725158970.414812] [cluster-256-hpc-256:150769:a]          select.c:634  UCX  ERROR   no active messages transport to <no debug data>: posix/memory - Destination is unreachable, cma/memory - no am bcopy
[1725158970.418104] [cluster-256-hpc-256:151015:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_18c2b369 flags=0x0) failed: No such file or directory
[1725158970.418173] [cluster-256-hpc-256:151015:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_18c2b369 flags=0x0) failed: No such file or directory
[1725158970.418251] [cluster-256-hpc-256:151015:0]        mm_posix.c:238  UCX  ERROR shm_open(file_name=/ucx_shm_posix_23dd6d06 flags=0x0) failed: No such file or directory
[1725158970.418268] [cluster-256-hpc-256:151015:0] tl_ucp_sendrecv.h:108  TL_UCP ERROR tag 34; dest 24480; team_id 32768; errmsg Shared memory error
[1725158970.414825] [cluster-256-hpc-256:151276:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_18a1fbd4 flags=0x0) failed: No such file or directory
[1725158970.414918] [cluster-256-hpc-256:151276:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_18a1fbd4 flags=0x0) failed: No such file or directory
[1725158970.414834] [cluster-256-hpc-256:151255:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7c725fae flags=0x0) failed: No such file or directory
[1725158970.415393] [cluster-256-hpc-256:151350:0]        mm_posix.c:238  UCX  ERROR shm_open(file_name=/ucx_shm_posix_6f973a3c flags=0x0) failed: No such file or directory
[1725158970.415430] [cluster-256-hpc-256:151350:0] tl_ucp_sendrecv.h:108  TL_UCP ERROR tag 34; dest 24496; team_id 32768; errmsg Shared memory error
[1725158970.414879] [cluster-256-hpc-256:151481:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_6639df94 flags=0x0) failed: No such file or directory
[1725158970.414982] [cluster-256-hpc-256:151481:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_6639df94 flags=0x0) failed: No such file or directory
[1725158970.415050] [cluster-256-hpc-256:151481:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_1c1c2591 flags=0x0) failed: No such file or directory
[1725158970.415085] [cluster-256-hpc-256:151481:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_1c1c2591 flags=0x0) failed: No such file or directory
[1725158970.415140] [cluster-256-hpc-256:151481:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_18a1fbd4 flags=0x0) failed: No such file or directory
[1725158970.415172] [cluster-256-hpc-256:151481:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_18a1fbd4 flags=0x0) failed: No such file or directory
[1725158970.415232] [cluster-256-hpc-256:151481:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_78bc1a03 flags=0x0) failed: No such file or directory
[1725158970.415269] [cluster-256-hpc-256:151481:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_78bc1a03 flags=0x0) failed: No such file or directory
[1725158970.415326] [cluster-256-hpc-256:151481:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_77e901db flags=0x0) failed: No such file or directory
[1725158970.415359] [cluster-256-hpc-256:151481:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_77e901db flags=0x0) failed: No such file or directory
[1725158970.415415] [cluster-256-hpc-256:151481:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_11f1b98f flags=0x0) failed: No such file or directory
[1725158970.415449] [cluster-256-hpc-256:151481:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_11f1b98f flags=0x0) failed: No such file or directory
[1725158970.414887] [cluster-256-hpc-256:151437:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_305a28a1 flags=0x0) failed: No such file or directory
[1725158970.419944] [cluster-256-hpc-256:152018:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_3ed0f7f flags=0x0) failed: No such file or directory
[1725158970.420016] [cluster-256-hpc-256:152018:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_3ed0f7f flags=0x0) failed: No such file or directory
[1725158970.419376] [cluster-256-hpc-256:152067:a]          select.c:634  UCX  ERROR   no active messages transport to <no debug data>: posix/memory - Destination is unreachable, cma/memory - no am bcopy
[1725158970.419565] [cluster-256-hpc-256:152541:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_40260344 flags=0x0) failed: No such file or directory
[1725158970.419617] [cluster-256-hpc-256:152541:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_40260344 flags=0x0) failed: No such file or directory
[1725158970.419682] [cluster-256-hpc-256:152541:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_1fcf1863 flags=0x0) failed: No such file or directory
[1725158970.419715] [cluster-256-hpc-256:152541:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_1fcf1863 flags=0x0) failed: No such file or directory
[1725158970.419770] [cluster-256-hpc-256:152541:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_3216c7fa flags=0x0) failed: No such file or directory
[1725158970.419800] [cluster-256-hpc-256:152541:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_3216c7fa flags=0x0) failed: No such file or directory
[1725158970.419850] [cluster-256-hpc-256:152541:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_32a14160 flags=0x0) failed: No such file or directory
[1725158970.419878] [cluster-256-hpc-256:152541:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_32a14160 flags=0x0) failed: No such file or directory
[1725158970.419217] [cluster-256-hpc-256:152966:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_1aeb6c27 flags=0x0) failed: No such file or directory
[1725158970.419258] [cluster-256-hpc-256:152966:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_1aeb6c27 flags=0x0) failed: No such file or directory
[1725158970.419325] [cluster-256-hpc-256:152966:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_40260344 flags=0x0) failed: No such file or directory
[1725158970.419359] [cluster-256-hpc-256:152966:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_40260344 flags=0x0) failed: No such file or directory
[1725158970.419420] [cluster-256-hpc-256:152966:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_1fcf1863 flags=0x0) failed: No such file or directory
[1725158970.419449] [cluster-256-hpc-256:152966:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_1fcf1863 flags=0x0) failed: No such file or directory
[1725158970.419716] [cluster-256-hpc-256:153151:a]          select.c:634  UCX  ERROR   no active messages transport to <no debug data>: posix/memory - Destination is unreachable, cma/memory - no am bcopy
[1725158970.419336] [cluster-256-hpc-256:153194:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_724aa786 flags=0x0) failed: No such file or directory
[1725158970.419379] [cluster-256-hpc-256:153194:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_724aa786 flags=0x0) failed: No such file or directory
[1725158970.419438] [cluster-256-hpc-256:153194:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_76f3cc8f flags=0x0) failed: No such file or directory
[1725158970.419471] [cluster-256-hpc-256:153194:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_76f3cc8f flags=0x0) failed: No such file or directory
[1725158970.419525] [cluster-256-hpc-256:153194:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_61b938f2 flags=0x0) failed: No such file or directory
[1725158970.419559] [cluster-256-hpc-256:153194:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_61b938f2 flags=0x0) failed: No such file or directory
[1725158970.419365] [cluster-256-hpc-256:150833:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_79882c04 flags=0x0) failed: No such file or directory
[1725158970.419420] [cluster-256-hpc-256:150833:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_79882c04 flags=0x0) failed: No such file or directory
[1725158970.419484] [cluster-256-hpc-256:150833:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_30117733 flags=0x0) failed: No such file or directory
[1725158970.419516] [cluster-256-hpc-256:150833:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_30117733 flags=0x0) failed: No such file or directory
[1725158970.419571] [cluster-256-hpc-256:150833:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_3513d902 flags=0x0) failed: No such file or directory
[1725158970.419603] [cluster-256-hpc-256:150833:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_3513d902 flags=0x0) failed: No such file or directory
[1725158970.419664] [cluster-256-hpc-256:150833:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_6ae49546 flags=0x0) failed: No such file or directory
[1725158970.419698] [cluster-256-hpc-256:150833:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_6ae49546 flags=0x0) failed: No such file or directory
[1725158970.419751] [cluster-256-hpc-256:150833:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_71e54aca flags=0x0) failed: No such file or directory
[1725158970.419783] [cluster-256-hpc-256:150833:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_71e54aca flags=0x0) failed: No such file or directory
[1725158970.419831] [cluster-256-hpc-256:150833:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7c725fae flags=0x0) failed: No such file or directory
[1725158970.419862] [cluster-256-hpc-256:150833:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7c725fae flags=0x0) failed: No such file or directory
[1725158970.419821] [cluster-256-hpc-256:151150:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_6639df94 flags=0x0) failed: No such file or directory
[1725158970.419856] [cluster-256-hpc-256:151150:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_6639df94 flags=0x0) failed: No such file or directory
[1725158970.419166] [cluster-256-hpc-256:151146:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_3513d902 flags=0x0) failed: No such file or directory
[1725158970.419200] [cluster-256-hpc-256:151146:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_3513d902 flags=0x0) failed: No such file or directory
[1725158970.419253] [cluster-256-hpc-256:151146:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_6ae49546 flags=0x0) failed: No such file or directory
[1725158970.419291] [cluster-256-hpc-256:151146:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_6ae49546 flags=0x0) failed: No such file or directory
[1725158970.419922] [cluster-256-hpc-256:152541:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_6a7df099 flags=0x0) failed: No such file or directory
[1725158970.419955] [cluster-256-hpc-256:152541:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_6a7df099 flags=0x0) failed: No such file or directory
[1725158970.420004] [cluster-256-hpc-256:152541:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7450612f flags=0x0) failed: No such file or directory
[1725158970.420031] [cluster-256-hpc-256:152541:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7450612f flags=0x0) failed: No such file or directory
[1725158970.420095] [cluster-256-hpc-256:152018:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7b592ab5 flags=0x0) failed: No such file or directory
[1725158970.420135] [cluster-256-hpc-256:152018:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7b592ab5 flags=0x0) failed: No such file or directory
[1725158970.420199] [cluster-256-hpc-256:152018:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_4be1c4bf flags=0x0) failed: No such file or directory
[1725158970.420237] [cluster-256-hpc-256:152018:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_4be1c4bf flags=0x0) failed: No such file or directory
[1725158970.420300] [cluster-256-hpc-256:152018:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_22a9f045 flags=0x0) failed: No such file or directory
[1725158970.420334] [cluster-256-hpc-256:152018:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_22a9f045 flags=0x0) failed: No such file or directory
[1725158970.420883] [cluster-256-hpc-256:151086:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_572c1cde flags=0x0) failed: No such file or directory
[1725158970.420958] [cluster-256-hpc-256:151086:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_572c1cde flags=0x0) failed: No such file or directory
[1725158970.421034] [cluster-256-hpc-256:151086:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_422e58c4 flags=0x0) failed: No such file or directory
[1725158970.421230] [cluster-256-hpc-256:152301:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_3ac0d645 flags=0x0) failed: No such file or directory
[1725158970.421277] [cluster-256-hpc-256:152301:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_3ac0d645 flags=0x0) failed: No such file or directory
[1725158970.421353] [cluster-256-hpc-256:152301:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_5cf67074 flags=0x0) failed: No such file or directory
[1725158970.421386] [cluster-256-hpc-256:152301:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_5cf67074 flags=0x0) failed: No such file or directory
[1725158970.421440] [cluster-256-hpc-256:152301:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_556e6dbb flags=0x0) failed: No such file or directory
[1725158970.421470] [cluster-256-hpc-256:152301:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_556e6dbb flags=0x0) failed: No such file or directory
[1725158970.421527] [cluster-256-hpc-256:152301:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_6ffc7b74 flags=0x0) failed: No such file or directory
[1725158970.421562] [cluster-256-hpc-256:152301:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_6ffc7b74 flags=0x0) failed: No such file or directory
[1725158970.421614] [cluster-256-hpc-256:152301:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_4e9d2057 flags=0x0) failed: No such file or directory
[1725158970.421647] [cluster-256-hpc-256:152301:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_4e9d2057 flags=0x0) failed: No such file or directory
[1725158970.421186] [cluster-256-hpc-256:152651:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_8538b29 flags=0x0) failed: No such file or directory
[1725158970.421241] [cluster-256-hpc-256:152651:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_8538b29 flags=0x0) failed: No such file or directory
[1725158970.421300] [cluster-256-hpc-256:152651:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_1fb6587 flags=0x0) failed: No such file or directory
[1725158970.421337] [cluster-256-hpc-256:152651:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_1fb6587 flags=0x0) failed: No such file or directory
[1725158970.421395] [cluster-256-hpc-256:152651:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_79b104a7 flags=0x0) failed: No such file or directory
[1725158970.421436] [cluster-256-hpc-256:152651:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_79b104a7 flags=0x0) failed: No such file or directory
[1725158970.422396] [cluster-256-hpc-256:152965:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_68b054b7 flags=0x0) failed: No such file or directory
[1725158970.422441] [cluster-256-hpc-256:152965:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_68b054b7 flags=0x0) failed: No such file or directory
[1725158970.421896] [cluster-256-hpc-256:153171:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_5e2648b7 flags=0x0) failed: No such file or directory
[1725158970.421933] [cluster-256-hpc-256:153171:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_5e2648b7 flags=0x0) failed: No such file or directory
[1725158970.421998] [cluster-256-hpc-256:153171:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_38fa9583 flags=0x0) failed: No such file or directory
[1725158970.422028] [cluster-256-hpc-256:153171:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_38fa9583 flags=0x0) failed: No such file or directory
[1725158970.422094] [cluster-256-hpc-256:153171:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_280ed5c3 flags=0x0) failed: No such file or directory
[1725158970.422145] [cluster-256-hpc-256:153171:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_280ed5c3 flags=0x0) failed: No such file or directory
[1725158970.422212] [cluster-256-hpc-256:153171:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_37c484fe flags=0x0) failed: No such file or directory
[1725158970.422260] [cluster-256-hpc-256:153171:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_37c484fe flags=0x0) failed: No such file or directory
[1725158970.421077] [cluster-256-hpc-256:151086:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_422e58c4 flags=0x0) failed: No such file or directory
[1725158970.421147] [cluster-256-hpc-256:151086:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_488fc066 flags=0x0) failed: No such file or directory
[1725158970.421188] [cluster-256-hpc-256:151086:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_488fc066 flags=0x0) failed: No such file or directory
[1725158970.421249] [cluster-256-hpc-256:151086:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7c0fadb2 flags=0x0) failed: No such file or directory
[1725158970.421286] [cluster-256-hpc-256:151086:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7c0fadb2 flags=0x0) failed: No such file or directory
[1725158970.421349] [cluster-256-hpc-256:151086:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_57fe5705 flags=0x0) failed: No such file or directory
[1725158970.421388] [cluster-256-hpc-256:151086:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_57fe5705 flags=0x0) failed: No such file or directory
[1725158970.421441] [cluster-256-hpc-256:151086:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_305a28a1 flags=0x0) failed: No such file or directory
[1725158970.421476] [cluster-256-hpc-256:151086:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_305a28a1 flags=0x0) failed: No such file or directory
[1725158970.422505] [cluster-256-hpc-256:152965:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7355c141 flags=0x0) failed: No such file or directory
[1725158970.422536] [cluster-256-hpc-256:152965:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7355c141 flags=0x0) failed: No such file or directory
[1725158970.422004] [cluster-256-hpc-256:150716:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7c0fadb2 flags=0x0) failed: No such file or directory
[1725158970.422058] [cluster-256-hpc-256:150716:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7c0fadb2 flags=0x0) failed: No such file or directory
[1725158970.422130] [cluster-256-hpc-256:150716:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_57fe5705 flags=0x0) failed: No such file or directory
[1725158970.422170] [cluster-256-hpc-256:150716:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_57fe5705 flags=0x0) failed: No such file or directory
[1725158970.422228] [cluster-256-hpc-256:150716:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_305a28a1 flags=0x0) failed: No such file or directory
[1725158970.422257] [cluster-256-hpc-256:150716:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_305a28a1 flags=0x0) failed: No such file or directory
[1725158970.422335] [cluster-256-hpc-256:150716:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_6e797f34 flags=0x0) failed: No such file or directory
[1725158970.422369] [cluster-256-hpc-256:150716:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_6e797f34 flags=0x0) failed: No such file or directory
[1725158970.422418] [cluster-256-hpc-256:150716:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_63fb2457 flags=0x0) failed: No such file or directory
[1725158970.422453] [cluster-256-hpc-256:150716:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_63fb2457 flags=0x0) failed: No such file or directory
[1725158970.422499] [cluster-256-hpc-256:150716:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_572c1cde flags=0x0) failed: No such file or directory
[1725158970.422534] [cluster-256-hpc-256:150716:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_572c1cde flags=0x0) failed: No such file or directory
[1725158970.421901] [cluster-256-hpc-256:150715:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_706fc73a flags=0x0) failed: No such file or directory
[1725158970.421945] [cluster-256-hpc-256:150715:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_706fc73a flags=0x0) failed: No such file or directory
[1725158970.421238] [cluster-256-hpc-256:151015:a]          select.c:634  UCX  ERROR   no active messages transport to <no debug data>: posix/memory - Destination is unreachable, cma/memory - no am bcopy
[1725158970.421669] [cluster-256-hpc-256:151452:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_b44f4ef flags=0x0) failed: No such file or directory
[1725158970.421734] [cluster-256-hpc-256:151452:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_b44f4ef flags=0x0) failed: No such file or directory
[1725158970.421822] [cluster-256-hpc-256:151452:0]        mm_posix.c:238  UCX  ERROR shm_open(file_name=/ucx_shm_posix_6f973a3c flags=0x0) failed: No such file or directory
[1725158970.421844] [cluster-256-hpc-256:151452:0] tl_ucp_sendrecv.h:108  TL_UCP ERROR tag 34; dest 24496; team_id 32768; errmsg Shared memory error
[1725158970.421992] [cluster-256-hpc-256:151479:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_71e54aca flags=0x0) failed: No such file or directory
[1725158970.422053] [cluster-256-hpc-256:151479:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_71e54aca flags=0x0) failed: No such file or directory
[1725158970.422117] [cluster-256-hpc-256:151479:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7c725fae flags=0x0) failed: No such file or directory
[1725158970.422154] [cluster-256-hpc-256:151479:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7c725fae flags=0x0) failed: No such file or directory
[1725158970.422221] [cluster-256-hpc-256:151479:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_48068723 flags=0x0) failed: No such file or directory
[1725158970.422260] [cluster-256-hpc-256:151479:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_48068723 flags=0x0) failed: No such file or directory
[1725158970.422313] [cluster-256-hpc-256:151479:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_706fc73a flags=0x0) failed: No such file or directory
[1725158970.422362] [cluster-256-hpc-256:151479:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_706fc73a flags=0x0) failed: No such file or directory
[1725158970.422422] [cluster-256-hpc-256:151479:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_79882c04 flags=0x0) failed: No such file or directory
[1725158970.422456] [cluster-256-hpc-256:151479:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_79882c04 flags=0x0) failed: No such file or directory
[1725158970.422105] [cluster-256-hpc-256:151801:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_3ed0f7f flags=0x0) failed: No such file or directory
[1725158970.422153] [cluster-256-hpc-256:151801:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_3ed0f7f flags=0x0) failed: No such file or directory
