Start time: 1725088207
Point-to-point pairwise experiments for nodes cluster-256-hpc-70 cluster-256-hpc-65
# OSU MPI Latency Test v5.8
# Size          Latency (us)
[1725088710.791099] [cluster-256-hpc-65:31334:0]        mm_posix.c:238  UCX  ERROR shm_open(file_name=/ucx_shm_posix_64fa3048 flags=0x0) failed: No such file or directory
[1725088710.791130] [cluster-256-hpc-65:31334:0] tl_ucp_sendrecv.h:108  TL_UCP ERROR tag 34; dest 34; team_id 32768; errmsg Shared memory error
[1725088710.791164] [cluster-256-hpc-65:32707:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_2de89fe7 flags=0x0) failed: No such file or directory
[1725088710.791227] [cluster-256-hpc-65:32707:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_2de89fe7 flags=0x0) failed: No such file or directory
[1725088710.791200] [cluster-256-hpc-65:32210:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7f256495 flags=0x0) failed: No such file or directory
[1725088710.791203] [cluster-256-hpc-65:31292:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7a4ff974 flags=0x0) failed: No such file or directory
[1725088710.791236] [cluster-256-hpc-65:31292:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7a4ff974 flags=0x0) failed: No such file or directory
[1725088710.791166] [cluster-256-hpc-65:30498:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_72e24adc flags=0x0) failed: No such file or directory
[1725088710.791215] [cluster-256-hpc-65:30498:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_378ad295 flags=0x0) failed: No such file or directory
[1725088710.791244] [cluster-256-hpc-65:30498:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_378ad295 flags=0x0) failed: No such file or directory
[1725088710.791290] [cluster-256-hpc-65:31292:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7e2780be flags=0x0) failed: No such file or directory
[1725088710.791317] [cluster-256-hpc-65:31292:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7e2780be flags=0x0) failed: No such file or directory
[1725088710.791389] [cluster-256-hpc-65:31292:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_37bb8b82 flags=0x0) failed: No such file or directory
[1725088710.791423] [cluster-256-hpc-65:31292:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_37bb8b82 flags=0x0) failed: No such file or directory
[1725088710.791469] [cluster-256-hpc-65:31292:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_2e9a99e4 flags=0x0) failed: No such file or directory
[1725088710.791500] [cluster-256-hpc-65:31292:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_2e9a99e4 flags=0x0) failed: No such file or directory
[1725088710.791585] [cluster-256-hpc-65:31292:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_2fa26486 flags=0x0) failed: No such file or directory
[1725088710.791627] [cluster-256-hpc-65:31292:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_2fa26486 flags=0x0) failed: No such file or directory
[1725088710.791292] [cluster-256-hpc-65:32459:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_21f7da4b flags=0x0) failed: No such file or directory
[1725088710.791329] [cluster-256-hpc-65:32459:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_21f7da4b flags=0x0) failed: No such file or directory
[1725088710.791384] [cluster-256-hpc-65:32459:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_4d7a126f flags=0x0) failed: No such file or directory
[1725088710.791415] [cluster-256-hpc-65:32459:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_4d7a126f flags=0x0) failed: No such file or directory
[1725088710.791468] [cluster-256-hpc-65:32459:0]        mm_posix.c:238  UCX  ERROR shm_open(file_name=/ucx_shm_posix_28c7678 flags=0x0) failed: No such file or directory
[1725088710.791488] [cluster-256-hpc-65:32459:0] tl_ucp_sendrecv.h:108  TL_UCP ERROR tag 34; dest 67; team_id 32768; errmsg Shared memory error
[1725088710.791277] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_62302929 flags=0x0) failed: No such file or directory
[1725088710.791322] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_62302929 flags=0x0) failed: No such file or directory
[1725088710.791390] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_29f69fee flags=0x0) failed: No such file or directory
[1725088710.791441] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_29f69fee flags=0x0) failed: No such file or directory
[1725088710.791546] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_10475f13 flags=0x0) failed: No such file or directory
[1725088710.791591] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_10475f13 flags=0x0) failed: No such file or directory
[1725088710.791291] [cluster-256-hpc-65:32707:0]        mm_posix.c:238  UCX  ERROR shm_open(file_name=/ucx_shm_posix_29cad144 flags=0x0) failed: No such file or directory
[1725088710.791331] [cluster-256-hpc-65:32707:0] tl_ucp_sendrecv.h:108  TL_UCP ERROR tag 34; dest 79; team_id 32768; errmsg Shared memory error
[1725088710.791284] [cluster-256-hpc-65:32210:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_3f2f239e flags=0x0) failed: No such file or directory
[1725088710.791343] [cluster-256-hpc-65:32210:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_3f2f239e flags=0x0) failed: No such file or directory
[1725088710.791432] [cluster-256-hpc-65:32210:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_4b594976 flags=0x0) failed: No such file or directory
[1725088710.791474] [cluster-256-hpc-65:32210:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_4b594976 flags=0x0) failed: No such file or directory
[1725088710.791561] [cluster-256-hpc-65:32210:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_1445b6c6 flags=0x0) failed: No such file or directory
[1725088710.791597] [cluster-256-hpc-65:32210:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_1445b6c6 flags=0x0) failed: No such file or directory
[1725088710.791649] [cluster-256-hpc-65:32210:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_51547aa5 flags=0x0) failed: No such file or directory
[1725088710.791253] [cluster-256-hpc-65:31332:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_4eca3806 flags=0x0) failed: No such file or directory
[1725088710.791311] [cluster-256-hpc-65:31332:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_4eca3806 flags=0x0) failed: No such file or directory
[1725088710.791382] [cluster-256-hpc-65:31332:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_71bf4678 flags=0x0) failed: No such file or directory
[1725088710.791412] [cluster-256-hpc-65:31332:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_71bf4678 flags=0x0) failed: No such file or directory
[1725088710.791461] [cluster-256-hpc-65:31332:0]        mm_posix.c:238  UCX  ERROR shm_open(file_name=/ucx_shm_posix_21ac227f flags=0x0) failed: No such file or directory
[1725088710.791491] [cluster-256-hpc-65:31332:0] tl_ucp_sendrecv.h:108  TL_UCP ERROR tag 34; dest 0; team_id 32768; errmsg Shared memory error
[1725088710.791284] [cluster-256-hpc-65:30498:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_4b3c2f5 flags=0x0) failed: No such file or directory
[1725088710.791315] [cluster-256-hpc-65:30498:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_4b3c2f5 flags=0x0) failed: No such file or directory
[1725088710.791367] [cluster-256-hpc-65:30498:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_5d78347d flags=0x0) failed: No such file or directory
[1725088710.791397] [cluster-256-hpc-65:30498:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_5d78347d flags=0x0) failed: No such file or directory
[1725088710.791448] [cluster-256-hpc-65:30498:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7bd30e36 flags=0x0) failed: No such file or directory
[1725088710.791476] [cluster-256-hpc-65:30498:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7bd30e36 flags=0x0) failed: No such file or directory
[1725088710.791514] [cluster-256-hpc-65:30498:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_9346da1 flags=0x0) failed: No such file or directory
[1725088710.791549] [cluster-256-hpc-65:30498:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_9346da1 flags=0x0) failed: No such file or directory
[1725088710.791593] [cluster-256-hpc-65:30498:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_54fecc8d flags=0x0) failed: No such file or directory
[1725088710.791618] [cluster-256-hpc-65:30498:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_54fecc8d flags=0x0) failed: No such file or directory
[1725088710.791666] [cluster-256-hpc-65:30498:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_4cf93c3a flags=0x0) failed: No such file or directory
[1725088710.791697] [cluster-256-hpc-65:30498:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_4cf93c3a flags=0x0) failed: No such file or directory
[1725088710.791695] [cluster-256-hpc-65:31292:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_2f02f8b3 flags=0x0) failed: No such file or directory
[1725088710.791747] [cluster-256-hpc-65:31292:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_2f02f8b3 flags=0x0) failed: No such file or directory
[1725088710.791523] [cluster-256-hpc-65:31668:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7a857d86 flags=0x0) failed: No such file or directory
[1725088710.791578] [cluster-256-hpc-65:31668:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7a857d86 flags=0x0) failed: No such file or directory
[1725088710.791666] [cluster-256-hpc-65:31668:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_3cf8c8cf flags=0x0) failed: No such file or directory
[1725088710.791702] [cluster-256-hpc-65:31668:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_3cf8c8cf flags=0x0) failed: No such file or directory
[1725088710.791754] [cluster-256-hpc-65:31668:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_b0f4867 flags=0x0) failed: No such file or directory
[1725088710.791674] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7070acca flags=0x0) failed: No such file or directory
[1725088710.791730] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7070acca flags=0x0) failed: No such file or directory
[1725088710.791687] [cluster-256-hpc-65:32210:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_51547aa5 flags=0x0) failed: No such file or directory
[1725088710.791737] [cluster-256-hpc-65:32210:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_4464ca76 flags=0x0) failed: No such file or directory
[1725088710.791816] [cluster-256-hpc-65:31292:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_72e24adc flags=0x0) failed: No such file or directory
[1725088710.791858] [cluster-256-hpc-65:31292:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_72e24adc flags=0x0) failed: No such file or directory
[1725088710.791781] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_bb605af flags=0x0) failed: No such file or directory
[1725088710.791817] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_bb605af flags=0x0) failed: No such file or directory
[1725088710.791885] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_33287c91 flags=0x0) failed: No such file or directory
[1725088710.791820] [cluster-256-hpc-65:32756:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_5f9cee79 flags=0x0) failed: No such file or directory
[1725088710.791879] [cluster-256-hpc-65:32756:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_5f9cee79 flags=0x0) failed: No such file or directory
[1725088710.791785] [cluster-256-hpc-65:32210:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_4464ca76 flags=0x0) failed: No such file or directory
[1725088710.791837] [cluster-256-hpc-65:32210:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_6ded26da flags=0x0) failed: No such file or directory
[1725088710.791874] [cluster-256-hpc-65:32210:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_6ded26da flags=0x0) failed: No such file or directory
[1725088710.791948] [cluster-256-hpc-65:32756:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7f256495 flags=0x0) failed: No such file or directory
[1725088710.791991] [cluster-256-hpc-65:32756:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7f256495 flags=0x0) failed: No such file or directory
[1725088710.791857] [cluster-256-hpc-65:31668:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_b0f4867 flags=0x0) failed: No such file or directory
[1725088710.791932] [cluster-256-hpc-65:32212:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7e2780be flags=0x0) failed: No such file or directory
[1725088710.791978] [cluster-256-hpc-65:32212:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7e2780be flags=0x0) failed: No such file or directory
[1725088710.791919] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_33287c91 flags=0x0) failed: No such file or directory
[1725088710.791984] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_6305c933 flags=0x0) failed: No such file or directory
[1725088710.791940] [cluster-256-hpc-65:32210:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_188693d4 flags=0x0) failed: No such file or directory
[1725088710.792031] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_6305c933 flags=0x0) failed: No such file or directory
[1725088710.792119] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_36ce31e1 flags=0x0) failed: No such file or directory
[1725088710.792161] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_36ce31e1 flags=0x0) failed: No such file or directory
[1725088710.792225] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_2de89fe7 flags=0x0) failed: No such file or directory
[1725088710.792270] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_2de89fe7 flags=0x0) failed: No such file or directory
[1725088710.792359] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_909c9a4 flags=0x0) failed: No such file or directory
[1725088710.792401] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_909c9a4 flags=0x0) failed: No such file or directory
[1725088710.792490] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_21f7da4b flags=0x0) failed: No such file or directory
[1725088710.792556] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_21f7da4b flags=0x0) failed: No such file or directory
[1725088710.792715] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_4d7a126f flags=0x0) failed: No such file or directory
[1725088710.792788] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_4d7a126f flags=0x0) failed: No such file or directory
[1725088710.792914] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_3eabed2e flags=0x0) failed: No such file or directory
[1725088710.792980] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_3eabed2e flags=0x0) failed: No such file or directory
[1725088710.793069] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_a3b1bf9 flags=0x0) failed: No such file or directory
[1725088710.793153] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_a3b1bf9 flags=0x0) failed: No such file or directory
[1725088710.793271] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7a4ff974 flags=0x0) failed: No such file or directory
[1725088710.793370] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7a4ff974 flags=0x0) failed: No such file or directory
[1725088710.793610] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7e2780be flags=0x0) failed: No such file or directory
[1725088710.793807] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7e2780be flags=0x0) failed: No such file or directory
[1725088710.793996] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_37bb8b82 flags=0x0) failed: No such file or directory
[1725088710.794072] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_37bb8b82 flags=0x0) failed: No such file or directory
[1725088710.794245] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_2e9a99e4 flags=0x0) failed: No such file or directory
[1725088710.794402] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_2e9a99e4 flags=0x0) failed: No such file or directory
[1725088710.794518] [cluster-256-hpc-65:30957:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_2[1725088710.792057] [cluster-256-hpc-65:32756:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_3f2f239e flags=0x0) failed: No such file or directory
[1725088710.792135] [cluster-256-hpc-65:32756:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_3f2f239e flags=0x0) failed: No such file or directory
[1725088710.792207] [cluster-256-hpc-65:32756:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_4b594976 flags=0x0) failed: No such file or directory
[1725088710.792267] [cluster-256-hpc-65:32756:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_4b594976 flags=0x0) failed: No such file or directory
[1725088710.792367] [cluster-256-hpc-65:32756:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_1445b6c6 flags=0x0) failed: No such file or directory
[1725088710.792448] [cluster-256-hpc-65:32756:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_1445b6c6 flags=0x0) failed: No such file or directory
[1725088710.792520] [cluster-256-hpc-65:32756:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_51547aa5 flags=0x0) failed: No such file or directory
[1725088710.792652] [cluster-256-hpc-65:32756:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_51547aa5 flags=0x0) failed: No such file or directory
[1725088710.792756] [cluster-256-hpc-65:32756:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_4464ca76 flags=0x0) failed: No such file or directory
[1725088710.792868] [cluster-256-hpc-65:32756:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_4464ca76 flags=0x0) failed: No such file or directory
[1725088710.792980] [cluster-256-hpc-65:32756:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_6ded26da flags=0x0) failed: No such file or directory
[1725088710.793048] [cluster-256-hpc-65:32756:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_6ded26da flags=0x0) failed: No such file or directory
[1725088710.793122] [cluster-256-hpc-65:32756:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_188693d4 flags=0x0) failed: No such file or directory
[1725088710.793187] [cluster-256-hpc-65:32756:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_188693d4 flags=0x0) failed: No such file or directory
[1725088710.793273] [cluster-256-hpc-65:32756:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7a6493d0 flags=0x0) failed: No such file or directory
[1725088710.793330] [cluster-256-hpc-65:32756:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7a6493d0 flags=0x0) failed: No such file or directory
[1725088710.793543] [cluster-256-hpc-65:32756:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_1c013e12 flags=0x0) failed: No such file or directory
[1725088710.793641] [cluster-256-hpc-65:32756:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_1c013e12 flags=0x0) failed: No such file or directory
[1725088710.793831] [cluster-256-hpc-65:32756:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_74263a0c flags=0x0) failed: No such file or directory
[1725088710.793876] [cluster-256-hpc-65:32756:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_74263a0c flags=0x0) failed: No such file or directory
[1725088710.793960] [cluster-256-hpc-65:32756:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_48e620f1 flags=0x0) failed: No such file or directory
[1725088710.794011] [cluster-256-hpc-65:32756:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_48e620f1 flags=0x0) failed: No such file or directory
[1725088710.794050] [cluster-256-hpc-65:32756:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_1ec4f234 flags=0x0) failed: No such file or directory
[1725088710.794104] [cluster-256-hpc-65:32756:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posi[1725088710.792085] [cluster-256-hpc-65:32036:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_6ded26da flags=0x0) failed: No such file or directory
[1725088710.792142] [cluster-256-hpc-65:32036:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_6ded26da flags=0x0) failed: No such file or directory
[1725088710.792204] [cluster-256-hpc-65:32036:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_188693d4 flags=0x0) failed: No such file or directory
[1725088710.792238] [cluster-256-hpc-65:32036:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_188693d4 flags=0x0) failed: No such file or directory
[1725088710.792297] [cluster-256-hpc-65:32036:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7a6493d0 flags=0x0) failed: No such file or directory
[1725088710.792339] [cluster-256-hpc-65:32036:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7a6493d0 flags=0x0) failed: No such file or directory
[1725088710.792389] [cluster-256-hpc-65:32036:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_1c013e12 flags=0x0) failed: No such file or directory
[1725088710.792425] [cluster-256-hpc-65:32036:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_1c013e12 flags=0x0) failed: No such file or directory
[1725088710.792481] [cluster-256-hpc-65:32036:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_74263a0c flags=0x0) failed: No such file or directory
[1725088710.792519] [cluster-256-hpc-65:32036:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_74263a0c flags=0x0) failed: No such file or directory
[1725088710.792579] [cluster-256-hpc-65:32036:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_48e620f1 flags=0x0) failed: No such file or directory
[1725088710.792609] [cluster-256-hpc-65:32036:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_48e620f1 flags=0x0) failed: No such file or directory
[1725088710.792716] [cluster-256-hpc-65:32036:0]        mm_posix.c:238  UCX  ERROR shm_open(file_name=/ucx_shm_posix_408a1c09 flags=0x0) failed: No such file or directory
[1725088710.792742] [cluster-256-hpc-65:32036:0] tl_ucp_sendrecv.h:108  TL_UCP ERROR tag 34; dest 58; team_id 32768; errmsg Shared memory error
[1725088710.791985] [cluster-256-hpc-65:31668:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_259d3ea5 flags=0x0) failed: No such file or directory
[1725088710.792016] [cluster-256-hpc-65:31668:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_259d3ea5 flags=0x0) failed: No such file or directory
[1725088710.792115] [cluster-256-hpc-65:31668:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_45fdba34 flags=0x0) failed: No such file or directory
[1725088710.792144] [cluster-256-hpc-65:31668:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_45fdba34 flags=0x0) failed: No such file or directory
[1725088710.792186] [cluster-256-hpc-65:31668:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7796eaa4 flags=0x0) failed: No such file or directory
[1725088710.792212] [cluster-256-hpc-65:31668:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7796eaa4 flags=0x0) failed: No such file or directory
[1725088710.792252] [cluster-256-hpc-65:31668:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_4cb86d85 flags=0x0) failed: No such file or directory
