Date,Service description,Service ID,SKU description,SKU ID,Usage amount,Usage unit,Cost ($),Discounts ($),Promotions and others ($),Unrounded subtotal ($),Subtotal ($)
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Seoul,E600-FADE-52E5,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from Americas to Americas,E926-D07C-E1A4,"1,086.954",gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Licensing Fee for Container-Optimized OS from Google (CPU cost),ECCC-9EE4-AEE4,174.39,hour,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from Africa to Americas,EF89-EF79-A587,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Singapore to Americas,F208-E30F-07D3,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Licensing Fee for Container-Optimized OS from Google (RAM cost),F239-15CB-5B98,"78,126.596",gibibyte hour,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Licensing Fee for Container-Optimized OS from Google (CPU cost),FA27-F4A0-3EE3,"19,531.649",hour,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Singapore,FAD1-829C-5E63,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Cloud Storage,95FF-2EF5-5EA1,Download Worldwide Destinations (excluding Asia & Australia),22EB-AAE8-FBCD,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Cloud Storage,95FF-2EF5-5EA1,Regional Standard Class A Operations,4DBF-185F-A415,214,count,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Cloud Storage,95FF-2EF5-5EA1,Regional Standard Class B Operations,7870-010B-2763,281,count,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Regional,E5F0-6A5D-7BAD,0,gibibyte month,0.00,0.00,0.00,0.000000,0.00
2024-08-25,HPC VM Image,A734-3015-FBDB,Licensing Fee for Standard Plan,771B-844F-6965,1.678,hour,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Kubernetes Engine,CCD8-9BF1-090E,Zonal Kubernetes Clusters,6B92-A835-08AB,1.739,hour,0.17,-0.17,0.00,0.000000,0.00
2024-08-25,Networking,E505-1604-58F8,Network Private Service Connect Google Managed Service GKE Consumer Data Processing Primary,11AD-2790-7C4B,3.666,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Networking,E505-1604-58F8,Networking Service Directory Integrated Resource,50F4-D7E5-3682,0.034,month,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Networking,E505-1604-58F8,Networking Private Service Connect Partner Select End Point,6882-BFB0-B7E5,1.462,hour,0.01,-0.01,0.00,0.000000,0.00
2024-08-25,Networking,E505-1604-58F8,Network Intelligence Center Network Analyzer Resource Hours,9BF8-CD36-F9B8,733,count,0.81,-0.81,0.00,0.000000,0.00
2024-08-25,Networking,E505-1604-58F8,Network Intelligence Center Internet to Google Cloud Performance Resource Hours,BDBA-22FA-3925,733,count,0.59,-0.59,0.00,0.000000,0.00
2024-08-25,Networking,E505-1604-58F8,Network Intelligence Center Connectivity Tests Runs,C985-127E-325E,4,count,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Networking,E505-1604-58F8,Network Intelligence Center Topology and Google Cloud Performance Resource Hours,D9AD-28F8-05D8,733,count,0.81,-0.81,0.00,0.000000,0.00
2024-08-25,Schedmd-Slurm-GCP,EC14-3B1B-7463,Licensing Fee for Free Plan,3118-6A8B-31E5,1.667,hour,0.00,0.00,0.00,0.000000,0.00
2024-08-25,HPC VM Image (Rocky Linux 8),F041-C342-3F38,Licensing Fee for New Plan,9B45-C072-5DF4,12.62,hour,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,C2D AMD Instance Core running in Americas,5E86-72F2-5688,555.998,hour,16.44,0.00,0.00,16.436962,16.44
2024-08-24,Compute Engine,6F81-5844-456A,C2D AMD Instance Ram running in Americas,C79B-C925-A9B9,"2,224.015",gibibyte hour,8.80,0.00,0.00,8.804875,8.80
2024-08-24,Compute Engine,6F81-5844-456A,On-demand fee for total VM network bandwidth up to 100 Gbps in Iowa,0141-0887-121B,4.955,hour,4.45,0.00,0.00,4.448845,4.45
2024-08-24,Compute Engine,6F81-5844-456A,Balanced PD Capacity,6AE1-525F-8B80,0.791,gibibyte month,0.08,0.00,0.00,0.079099,0.08
2024-08-24,Compute Engine,6F81-5844-456A,External IP Charge on a Standard VM,C054-7F72-A02E,4.955,hour,0.02,0.00,0.00,0.024773,0.02
2024-08-24,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Americas to Americas,F274-1692-F213,0.074,gibibyte,0.01,0.00,0.00,0.008930,0.01
2024-08-24,Cloud Monitoring,58CD-E7C3-72CA,Prometheus Samples Ingested,A4E4-DF03-CDB6,"36,727",Samples,0.00,0.00,0.00,0.002203,0.00
2024-08-24,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,0.18,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Americas to South America,03A5-1B2A-3485,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Americas to Africa,11D6-3D11-8E77,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Data Transfer In from Google Services from Americas to Americas,123C-0EFC-B7C8,14.859,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Intra Zone Data Transfer Out,14F9-7705-2FD4,102.269,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from South America to Americas,1CFF-8100-5F11,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Americas to Americas,1E55-5CEB-2AB1,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Zurich to Americas,23F1-7159-60E3,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to APAC,2583-7659-D94A,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from EMEA to Americas,2F99-3A90-373B,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Americas to Apac(Excluding Korea and Indonesia),378D-6896-1041,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Licensing Fee for Container-Optimized OS - PCID Whitelisted (RAM cost),3D41-4308-45C0,"2,219.716",gibibyte hour,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Data Transfer In via Carrier Peering Network - Americas Based,427E-B4F2-B5CF,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Hong Kong to Americas,4B24-F362-2296,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Sao Paulo to Americas,5D89-42F2-7725,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Licensing Fee for Google Container Engine Node (RAM cost),5DEA-D962-E5F8,"2,219.716",gibibyte hour,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Licensing Fee for Google Container Engine Node (CPU cost),6934-30E8-A65F,554.929,hour,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to London,7618-3912-3F75,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from Australia to Americas,773D-F52D-63CD,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Licensing Fee for Container-Optimized OS - PCID Whitelisted (CPU cost),7927-E3EC-DBBC,4.955,hour,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Hong Kong,7EDC-324D-8320,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from London to Americas,8687-6D6B-5B8B,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Finland,878C-B028-AAFE,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Licensing Fee for Shielded COS (CPU cost),8835-C41E-B3EA,554.929,hour,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Data Transfer to Google Services from Americas to Americas,92CB-C25F-B1D1,0.23,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from Apac(Excluding Korea and Indonesia) to Americas,93F4-2190-D5EF,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Data Transfer Out via Carrier Peering Network - Americas Based,984A-1F27-2D1F,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Intra Zone Data Transfer In,9C76-A3FB-C60A,102.659,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Licensing Fee for Shielded COS (CPU cost),ABD6-FF7B-A404,4.955,hour,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Licensing Fee for Shielded COS (RAM cost),B0B5-6E19-13AE,"2,219.716",gibibyte hour,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Sao Paulo,B62C-9514-EC43,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Zurich,B9A0-D107-024E,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from APAC to Americas,BBF8-C07D-1DF4,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Licensing Fee for Google Container Engine Node (CPU cost),C268-6D50-D598,4.955,hour,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Americas,C8EA-1A86-3D28,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Inter Zone Data Transfer In,D0CC-50DF-59D2,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Finland to Americas,D72A-E5E4-973E,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Licensing Fee for Container-Optimized OS - PCID Whitelisted (CPU cost),DA21-2385-9025,554.929,hour,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Inter Zone Data Transfer Out,DE9E-AFBC-A15A,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Americas to EMEA,DFA5-B5C6-36D6,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from Americas to Americas,E926-D07C-E1A4,40.36,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Licensing Fee for Container-Optimized OS from Google (CPU cost),ECCC-9EE4-AEE4,4.955,hour,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from Africa to Americas,EF89-EF79-A587,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Licensing Fee for Container-Optimized OS from Google (RAM cost),F239-15CB-5B98,"2,219.716",gibibyte hour,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Licensing Fee for Container-Optimized OS from Google (CPU cost),FA27-F4A0-3EE3,554.929,hour,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Americas to Australia,FDBC-6E3B-D4D8,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Kubernetes Engine,CCD8-9BF1-090E,Zonal Kubernetes Clusters,6B92-A835-08AB,0.228,hour,0.02,-0.02,0.00,0.000000,0.00
2024-08-24,Networking,E505-1604-58F8,Network Private Service Connect Google Managed Service GKE Consumer Data Processing Primary,11AD-2790-7C4B,0.165,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Networking,E505-1604-58F8,Networking Service Directory Integrated Resource,50F4-D7E5-3682,0.032,month,0.00,0.00,0.00,0.000000,0.00
2024-08-24,Networking,E505-1604-58F8,Networking Private Service Connect Partner Select End Point,6882-BFB0-B7E5,0.158,hour,0.00,-0.00,0.00,0.000000,0.00
2024-08-24,Networking,E505-1604-58F8,Network Intelligence Center Network Analyzer Resource Hours,9BF8-CD36-F9B8,36,count,0.04,-0.04,0.00,0.000000,0.00
2024-08-24,Networking,E505-1604-58F8,Network Intelligence Center Internet to Google Cloud Performance Resource Hours,BDBA-22FA-3925,36,count,0.03,-0.03,0.00,0.000000,0.00
2024-08-24,Networking,E505-1604-58F8,Network Intelligence Center Topology and Google Cloud Performance Resource Hours,D9AD-28F8-05D8,36,count,0.04,-0.04,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,C2D AMD Instance Core running in Americas,5E86-72F2-5688,"169,041.837",hour,4997.38,0.00,0.00,4997.383804,4997.38
2024-08-23,Compute Engine,6F81-5844-456A,C2D AMD Instance Ram running in Americas,C79B-C925-A9B9,"676,167.952",gibibyte hour,2676.95,0.00,0.00,2676.948899,2676.95
2024-08-23,Compute Engine,6F81-5844-456A,On-demand fee for total VM network bandwidth up to 100 Gbps in Iowa,0141-0887-121B,"1,509.103",hour,1355.02,0.00,0.00,1355.023858,1355.02
2024-08-23,Compute Engine,6F81-5844-456A,Balanced PD Capacity,6AE1-525F-8B80,206.365,gibibyte month,20.64,0.00,0.00,20.636434,20.64
2024-08-23,Compute Engine,6F81-5844-456A,External IP Charge on a Standard VM,C054-7F72-A02E,"1,509.103",hour,5.48,0.00,0.00,5.481659,5.48
2024-08-23,Cloud Monitoring,58CD-E7C3-72CA,Prometheus Samples Ingested,A4E4-DF03-CDB6,"24,242,478",Samples,1.45,0.00,0.00,1.454511,1.45
2024-08-23,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Americas to Americas,F274-1692-F213,8.458,gibibyte,1.01,0.00,0.00,1.014923,1.01
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Columbus,735D-08F9-4DB3,0.115,gibibyte,0.00,0.00,0.00,0.002294,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Las Vegas,ACC0-9F23-6029,0.029,gibibyte,0.00,0.00,0.00,0.000569,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Americas to Australia,FDBC-6E3B-D4D8,0.003,gibibyte,0.00,0.00,0.00,0.000481,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Los Angeles,0C3C-6B13-B1E8,0.01,gibibyte,0.00,0.00,0.00,0.000208,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Data Transfer Out via Carrier Peering Network - Americas Based,984A-1F27-2D1F,0.006,gibibyte,0.00,0.00,0.00,0.000198,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Jakarta,7C79-34BD-F61B,0,gibibyte,0.00,0.00,0.00,0.000018,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Virginia,C863-37DA-506E,0,gibibyte,0.00,0.00,0.00,0.000002,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Zone Data Transfer Out,DE9E-AFBC-A15A,0.001,gibibyte,0.00,0.00,0.00,0.000002,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Madrid,EFDD-0A28-5372,0,gibibyte,0.00,0.00,0.00,0.000002,0.00
2024-08-23,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,6.196,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Melbourne,0086-8707-C3B1,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Americas to South America,03A5-1B2A-3485,0.042,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Jakarta to Americas,0D56-2F80-52A5,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Warsaw to Americas,1053-AC83-A223,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Americas to Africa,11D6-3D11-8E77,0.001,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Data Transfer In from Google Services from Americas to Americas,123C-0EFC-B7C8,379.239,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Dammam,12EA-010C-5A4C,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Intra Zone Data Transfer Out,14F9-7705-2FD4,"96,729.775",gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Salt Lake City to Americas,1779-5CD6-D18B,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Montreal to Americas,1B9B-60EB-AF3D,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from South America to Americas,1CFF-8100-5F11,0.032,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Sydney,1D3E-3C54-0FA7,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Americas to Americas,1E55-5CEB-2AB1,0.079,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Zurich to Americas,23F1-7159-60E3,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to APAC,2583-7659-D94A,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from EMEA to Americas,2F99-3A90-373B,0.091,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Dallas to Americas,3091-E573-A86C,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Las Vegas to Americas,3606-CAF7-7ACF,0.035,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Americas to Apac(Excluding Korea and Indonesia),378D-6896-1041,0.063,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Madrid to Americas,3C59-C617-B717,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Licensing Fee for Container-Optimized OS - PCID Whitelisted (RAM cost),3D41-4308-45C0,"676,078.293",gibibyte hour,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Dammam to Americas,3DE6-C55A-EB9C,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Salt Lake City,40D6-DDD1-E008,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Mumbai,4120-E8FB-841B,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Data Transfer In via Carrier Peering Network - Americas Based,427E-B4F2-B5CF,0.005,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Hong Kong to Americas,4B24-F362-2296,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Dallas,4CCF-185C-4E98,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Virginia to Americas,587F-0E36-6A26,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Sao Paulo to Americas,5D89-42F2-7725,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Licensing Fee for Google Container Engine Node (RAM cost),5DEA-D962-E5F8,"676,078.293",gibibyte hour,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Montreal,5E0D-5F20-E67E,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Licensing Fee for Google Container Engine Node (CPU cost),6934-30E8-A65F,"169,019.573",hour,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Warsaw,6F59-4E8C-6224,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to London,7618-3912-3F75,0.006,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Seoul to Americas,7708-0869-D509,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from Australia to Americas,773D-F52D-63CD,0.002,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Licensing Fee for Container-Optimized OS - PCID Whitelisted (CPU cost),7927-E3EC-DBBC,"1,509.103",hour,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Hong Kong,7EDC-324D-8320,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Japan to Americas,8497-0F70-3439,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from London to Americas,8687-6D6B-5B8B,0.006,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Finland,878C-B028-AAFE,0.003,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Licensing Fee for Shielded COS (CPU cost),8835-C41E-B3EA,"169,019.573",hour,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Toronto to Americas,892C-ECAD-0554,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from EMEA to Americas,8E2F-8EE0-E9FD,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Mumbai to Americas,90C1-86D9-BD3F,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Data Transfer to Google Services from Americas to Americas,92CB-C25F-B1D1,55.98,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from Apac(Excluding Korea and Indonesia) to Americas,93F4-2190-D5EF,0.054,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Intra Zone Data Transfer In,9C76-A3FB-C60A,"97,012.075",gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Melbourne to Americas,9D15-6012-1DD8,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Americas to Middle East,A6C3-31B5-6D26,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Columbus to Americas,A9E6-10FA-84BE,0.137,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Licensing Fee for Shielded COS (CPU cost),ABD6-FF7B-A404,"1,509.103",hour,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Licensing Fee for Shielded COS (RAM cost),B0B5-6E19-13AE,"676,078.293",gibibyte hour,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Sao Paulo,B62C-9514-EC43,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Zurich,B9A0-D107-024E,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-23,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from APAC to Americas,BBF8-C07D-1DF4,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
