,,,,
Spend by 'Additional Info' ,Month,,,
Row Labels,8,9,(empty),Total Result
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_316"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.300006}",,7.21717234056,,7.21717234056
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_316"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.783349}",,18.84483888924,,18.84483888924
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_317"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.300006}",,7.21717234056,,7.21717234056
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_317"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.783349}",,18.84483888924,,18.84483888924
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_318"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.300006}",,7.21717234056,,7.21717234056
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_318"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.783349}",,18.84483888924,,18.84483888924
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_319"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.300006}",,7.21717234056,,7.21717234056
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_319"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.783349}",,18.84483888924,,18.84483888924
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_32"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.200004}",4.81144822704,,,4.81144822704
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_32"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.700014}",16.84006879464,,,16.84006879464
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_320"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.350007}",,8.42003439732,,8.42003439732
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_320"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.533344}",,12.83052860544,,12.83052860544
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_321"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.366674}",,8.82098841624,,8.82098841624
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_321"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.516677}",,12.42957458652,,12.42957458652
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_322"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.350007}",,8.42003439732,,8.42003439732
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_322"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.533344}",,12.83052860544,,12.83052860544
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_323"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.366674}",,8.82098841624,,8.82098841624
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_323"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.516677}",,12.42957458652,,12.42957458652
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_324"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.350007}",,8.42003439732,,8.42003439732
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_324"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.533344}",,12.83052860544,,12.83052860544
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_325"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.366674}",,8.82098841624,,8.82098841624
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_325"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.516677}",,12.42957458652,,12.42957458652
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_326"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.366674}",,8.82098841624,,8.82098841624
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_326"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.516677}",,12.42957458652,,12.42957458652
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_327"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.350007}",,8.42003439732,,8.42003439732
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_327"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.533344}",,12.83052860544,,12.83052860544
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_328"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.366674}",,8.82098841624,,8.82098841624
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_328"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.516677}",,12.42957458652,,12.42957458652
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_329"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.366674}",,8.82098841624,,8.82098841624
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_329"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.516677}",,12.42957458652,,12.42957458652
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_330"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.366674}",,8.82098841624,,8.82098841624
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_330"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.516677}",,12.42957458652,,12.42957458652
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_331"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.350007}",,8.42003439732,,8.42003439732
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_331"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.516677}",,12.42957458652,,12.42957458652
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_332"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.350007}",,8.42003439732,,8.42003439732
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_332"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.516677}",,12.42957458652,,12.42957458652
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_333"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.366674}",,8.82098841624,,8.82098841624
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_333"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.516677}",,12.42957458652,,12.42957458652
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_334"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.366674}",,8.82098841624,,8.82098841624
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_334"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.516677}",,12.42957458652,,12.42957458652
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_335"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.366674}",,8.82098841624,,8.82098841624
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_335"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.516677}",,12.42957458652,,12.42957458652
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_336"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.366674}",,8.82098841624,,8.82098841624
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_336"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.516677}",,12.42957458652,,12.42957458652
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_338"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.366674}",,8.82098841624,,8.82098841624
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_338"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.516677}",,12.42957458652,,12.42957458652
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_339"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.366674}",,8.82098841624,,8.82098841624
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_339"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.516677}",,12.42957458652,,12.42957458652
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_34"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.200004}",4.81144822704,,,4.81144822704
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_34"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.700014}",16.84006879464,,,16.84006879464
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_340"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.350007}",,8.42003439732,,8.42003439732
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_340"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.533344}",,12.83052860544,,12.83052860544
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_341"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.366674}",,8.82098841624,,8.82098841624
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_341"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.516677}",,12.42957458652,,12.42957458652
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_342"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.350007}",,8.42003439732,,8.42003439732
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_342"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.533344}",,12.83052860544,,12.83052860544
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_344"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.366674}",,8.82098841624,,8.82098841624
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_344"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.516677}",,12.42957458652,,12.42957458652
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_345"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.366674}",,8.82098841624,,8.82098841624
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_345"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.516677}",,12.42957458652,,12.42957458652
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_346"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.350007}",,8.42003439732,,8.42003439732
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_346"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.516677}",,12.42957458652,,12.42957458652
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_347"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.366674}",,8.82098841624,,8.82098841624
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_347"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.516677}",,12.42957458652,,12.42957458652
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_349"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.366674}",,8.82098841624,,8.82098841624
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_349"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.516677}",,12.42957458652,,12.42957458652
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_35"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.550011}",13.23148262436,,,13.23148262436
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_351"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.366674}",,8.82098841624,,8.82098841624
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_351"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.516677}",,12.42957458652,,12.42957458652
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_353"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.366674}",,8.82098841624,,8.82098841624
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_353"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.516677}",,12.42957458652,,12.42957458652
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_355"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.366674}",,8.82098841624,,8.82098841624
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_355"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.516677}",,12.42957458652,,12.42957458652
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_357"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.350007}",,8.42003439732,,8.42003439732
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_357"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.533344}",,12.83052860544,,12.83052860544
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_358"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.366674}",,8.82098841624,,8.82098841624
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_358"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.516677}",,12.42957458652,,12.42957458652
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_36"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.533344}",12.83052860544,,,12.83052860544
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_37"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.533344}",12.83052860544,,,12.83052860544
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_39"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.550011}",13.23148262436,,,13.23148262436
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_4"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.250004}",6.01428622704,,,6.01428622704
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_ND40rs_v2"",""VMName"":""hpc-brri6ipfjnba3_40"",""VMSSName"":""hpc-brri6ipfjnba3"",""VMProperties"":null,""VCPUs"":40,""ConsumedQuantity"":0.216671}",5.21240224596,,,5.21240224596
